"","rgn_id","product","year","gapfilled","method"
"3631",40,"shells",2006,0,NA
"3632",41,"shells",2006,0,NA
"3633",42,"ornamentals",2006,0,NA
"3634",43,"ornamentals",2006,0,NA
"3635",43,"shells",2006,0,NA
"3636",44,"shells",2006,0,NA
"3637",45,"ornamentals",2006,0,NA
"3638",48,"ornamentals",2006,0,NA
"3639",49,"ornamentals",2006,0,NA
"3640",50,"ornamentals",2006,0,NA
"3641",50,"shells",2006,0,NA
"3642",50,"sponges",2006,0,NA
"3643",52,"ornamentals",2006,0,NA
"3644",54,"ornamentals",2006,0,NA
"3645",54,"shells",2006,0,NA
"3646",54,"sponges",2006,0,NA
"3647",61,"ornamentals",2006,0,NA
"3648",61,"shells",2006,0,NA
"3649",61,"sponges",2006,0,NA
"3650",62,"ornamentals",2006,0,NA
"3651",62,"shells",2006,0,NA
"3652",62,"sponges",2006,0,NA
"3653",67,"ornamentals",2006,0,NA
"3654",67,"sponges",2006,0,NA
"3655",71,"ornamentals",2006,0,NA
"3656",71,"shells",2006,0,NA
"3657",71,"sponges",2006,0,NA
"3658",73,"sponges",2006,0,NA
"3659",76,"shells",2006,0,NA
"3660",76,"sponges",2006,0,NA
"3661",77,"ornamentals",2006,0,NA
"3662",77,"sponges",2006,0,NA
"3663",78,"ornamentals",2006,0,NA
"3664",78,"sponges",2006,0,NA
"3665",79,"ornamentals",2006,0,NA
"3666",80,"ornamentals",2006,0,NA
"3667",80,"shells",2006,0,NA
"3668",80,"sponges",2006,0,NA
"3669",81,"sponges",2006,0,NA
"3670",82,"ornamentals",2006,0,NA
"3671",84,"ornamentals",2006,0,NA
"3672",100,"ornamentals",2006,0,NA
"3673",102,"ornamentals",2006,0,NA
"3674",102,"shells",2006,0,NA
"3675",102,"sponges",2006,0,NA
"3676",103,"ornamentals",2006,0,NA
"3677",104,"ornamentals",2006,0,NA
"3678",106,"ornamentals",2006,0,NA
"3679",106,"shells",2006,0,NA
"3680",106,"sponges",2006,0,NA
"3681",110,"shells",2006,0,NA
"3682",110,"sponges",2006,0,NA
"3683",111,"shells",2006,0,NA
"3684",112,"ornamentals",2006,0,NA
"3685",112,"shells",2006,0,NA
"3686",112,"sponges",2006,0,NA
"3687",114,"ornamentals",2006,0,NA
"3688",114,"shells",2006,0,NA
"3689",115,"ornamentals",2006,0,NA
"3690",123,"shells",2006,0,NA
"3691",124,"ornamentals",2006,0,NA
"3692",124,"shells",2006,0,NA
"3693",126,"ornamentals",2006,0,NA
"3694",126,"shells",2006,0,NA
"3695",126,"sponges",2006,0,NA
"3696",129,"ornamentals",2006,0,NA
"3697",129,"shells",2006,0,NA
"3698",130,"ornamentals",2006,0,NA
"3699",131,"ornamentals",2006,0,NA
"3700",132,"ornamentals",2006,0,NA
"3701",133,"ornamentals",2006,0,NA
"3702",134,"ornamentals",2006,0,NA
"3703",134,"sponges",2006,0,NA
"3704",135,"ornamentals",2006,0,NA
"3705",135,"shells",2006,0,NA
"3706",135,"sponges",2006,0,NA
"3707",136,"ornamentals",2006,0,NA
"3708",136,"sponges",2006,0,NA
"3709",137,"ornamentals",2006,0,NA
"3710",139,"ornamentals",2006,0,NA
"3711",139,"sponges",2006,0,NA
"3712",140,"ornamentals",2006,0,NA
"3713",141,"shells",2006,0,NA
"3714",147,"ornamentals",2006,0,NA
"3715",147,"shells",2006,0,NA
"3716",152,"ornamentals",2006,0,NA
"3717",153,"ornamentals",2006,0,NA
"3718",153,"shells",2006,0,NA
"3719",155,"ornamentals",2006,0,NA
"3720",163,"ornamentals",2006,0,NA
"3721",163,"sponges",2006,0,NA
"3722",164,"ornamentals",2006,0,NA
"3723",166,"ornamentals",2006,0,NA
"3724",166,"sponges",2006,0,NA
"3725",168,"ornamentals",2006,0,NA
"3726",171,"ornamentals",2006,0,NA
"3727",171,"sponges",2006,0,NA
"3728",175,"ornamentals",2006,0,NA
"3729",175,"shells",2006,0,NA
"3730",175,"sponges",2006,0,NA
"3731",179,"ornamentals",2006,0,NA
"3732",179,"shells",2006,0,NA
"3733",179,"sponges",2006,0,NA
"3734",180,"ornamentals",2006,0,NA
"3735",180,"shells",2006,0,NA
"3736",180,"sponges",2006,0,NA
"3737",181,"ornamentals",2006,0,NA
"3738",181,"shells",2006,0,NA
"3739",181,"sponges",2006,0,NA
"3740",182,"ornamentals",2006,0,NA
"3741",182,"shells",2006,0,NA
"3742",182,"sponges",2006,0,NA
"3743",183,"ornamentals",2006,0,NA
"3744",183,"shells",2006,0,NA
"3745",183,"sponges",2006,0,NA
"3746",184,"ornamentals",2006,0,NA
"3747",184,"shells",2006,0,NA
"3748",184,"sponges",2006,0,NA
"3749",187,"shells",2006,0,NA
"3750",187,"sponges",2006,0,NA
"3751",191,"ornamentals",2006,0,NA
"3752",196,"ornamentals",2006,0,NA
"3753",202,"ornamentals",2006,0,NA
"3754",202,"shells",2006,0,NA
"3755",202,"sponges",2006,0,NA
"3756",203,"ornamentals",2006,0,NA
"3757",203,"shells",2006,0,NA
"3758",203,"sponges",2006,0,NA
"3759",204,"ornamentals",2006,0,NA
"3760",206,"ornamentals",2006,0,NA
"3761",206,"shells",2006,0,NA
"3762",206,"sponges",2006,0,NA
"3763",207,"ornamentals",2006,0,NA
"3764",208,"ornamentals",2006,0,NA
"3765",208,"shells",2006,0,NA
"3766",208,"sponges",2006,0,NA
"3767",209,"ornamentals",2006,0,NA
"3768",209,"shells",2006,0,NA
"3769",209,"sponges",2006,0,NA
"3770",210,"ornamentals",2006,0,NA
"3771",210,"shells",2006,0,NA
"3772",210,"sponges",2006,0,NA
"3773",212,"ornamentals",2006,0,NA
"3774",214,"ornamentals",2006,0,NA
"3775",214,"sponges",2006,0,NA
"3776",216,"ornamentals",2006,0,NA
"3777",216,"shells",2006,0,NA
"3778",216,"sponges",2006,0,NA
"3779",218,"ornamentals",2006,0,NA
"3780",218,"sponges",2006,0,NA
"3781",220,"ornamentals",2006,0,NA
"3782",222,"ornamentals",2006,0,NA
"3783",222,"shells",2006,0,NA
"3784",222,"sponges",2006,0,NA
"3785",223,"ornamentals",2006,0,NA
"3786",223,"sponges",2006,0,NA
"3787",224,"ornamentals",2006,0,NA
"3788",224,"sponges",2006,0,NA
"3789",245,"ornamentals",2006,0,NA
"3790",247,"ornamentals",2006,0,NA
"3791",248,"ornamentals",2006,0,NA
"3792",249,"ornamentals",2006,0,NA
"3793",5,"ornamentals",2007,0,NA
"3794",5,"shells",2007,0,NA
"3795",5,"sponges",2007,0,NA
"3796",6,"ornamentals",2007,0,NA
"3797",6,"shells",2007,0,NA
"3798",7,"ornamentals",2007,0,NA
"3799",8,"ornamentals",2007,0,NA
"3800",9,"ornamentals",2007,0,NA
"3801",9,"shells",2007,0,NA
"3802",11,"ornamentals",2007,0,NA
"3803",11,"shells",2007,0,NA
"3804",14,"ornamentals",2007,0,NA
"3805",14,"shells",2007,0,NA
"3806",14,"sponges",2007,0,NA
"3807",15,"ornamentals",2007,0,NA
"3808",15,"sponges",2007,0,NA
"3809",16,"ornamentals",2007,0,NA
"3810",16,"shells",2007,0,NA
"3811",16,"sponges",2007,0,NA
"3812",17,"ornamentals",2007,0,NA
"3813",17,"shells",2007,0,NA
"3814",18,"ornamentals",2007,0,NA
"3815",18,"shells",2007,0,NA
"3816",24,"ornamentals",2007,0,NA
"3817",25,"ornamentals",2007,0,NA
"3818",25,"shells",2007,0,NA
"3819",25,"sponges",2007,0,NA
"3820",29,"ornamentals",2007,0,NA
"3821",37,"ornamentals",2007,0,NA
"3822",39,"ornamentals",2007,0,NA
"3823",39,"shells",2007,0,NA
"3824",40,"ornamentals",2007,0,NA
"3825",40,"shells",2007,0,NA
"3826",41,"ornamentals",2007,0,NA
"3827",41,"shells",2007,0,NA
"3828",42,"ornamentals",2007,0,NA
"3829",43,"ornamentals",2007,0,NA
"3830",43,"shells",2007,0,NA
"3831",44,"shells",2007,0,NA
"3832",45,"ornamentals",2007,0,NA
"3833",47,"ornamentals",2007,0,NA
"3834",47,"shells",2007,0,NA
"3835",48,"ornamentals",2007,0,NA
"3836",48,"shells",2007,0,NA
"3837",49,"ornamentals",2007,0,NA
"3838",50,"ornamentals",2007,0,NA
"3839",50,"shells",2007,0,NA
"3840",50,"sponges",2007,0,NA
"3841",52,"ornamentals",2007,0,NA
"3842",54,"ornamentals",2007,0,NA
"3843",54,"shells",2007,0,NA
"3844",54,"sponges",2007,0,NA
"3845",61,"ornamentals",2007,0,NA
"3846",61,"shells",2007,0,NA
"3847",61,"sponges",2007,0,NA
"3848",62,"ornamentals",2007,0,NA
"3849",62,"shells",2007,0,NA
"3850",62,"sponges",2007,0,NA
"3851",67,"ornamentals",2007,0,NA
"3852",67,"sponges",2007,0,NA
"3853",71,"ornamentals",2007,0,NA
"3854",71,"shells",2007,0,NA
"3855",71,"sponges",2007,0,NA
"3856",73,"sponges",2007,0,NA
"3857",76,"ornamentals",2007,0,NA
"3858",76,"shells",2007,0,NA
"3859",76,"sponges",2007,0,NA
"3860",77,"ornamentals",2007,0,NA
"3861",77,"sponges",2007,0,NA
"3862",78,"ornamentals",2007,0,NA
"3863",78,"sponges",2007,0,NA
"3864",79,"ornamentals",2007,0,NA
"3865",80,"ornamentals",2007,0,NA
"3866",80,"shells",2007,0,NA
"3867",80,"sponges",2007,0,NA
"3868",81,"sponges",2007,0,NA
"3869",82,"ornamentals",2007,0,NA
"3870",84,"ornamentals",2007,0,NA
"3871",100,"ornamentals",2007,0,NA
"3872",102,"ornamentals",2007,0,NA
"3873",102,"shells",2007,0,NA
"3874",102,"sponges",2007,0,NA
"3875",103,"ornamentals",2007,0,NA
"3876",104,"ornamentals",2007,0,NA
"3877",106,"ornamentals",2007,0,NA
"3878",106,"shells",2007,0,NA
"3879",106,"sponges",2007,0,NA
"3880",110,"shells",2007,0,NA
"3881",110,"sponges",2007,0,NA
"3882",111,"shells",2007,0,NA
"3883",112,"ornamentals",2007,0,NA
"3884",112,"shells",2007,0,NA
"3885",112,"sponges",2007,0,NA
"3886",114,"ornamentals",2007,0,NA
"3887",114,"shells",2007,0,NA
"3888",115,"ornamentals",2007,0,NA
"3889",123,"shells",2007,0,NA
"3890",124,"ornamentals",2007,0,NA
"3891",124,"shells",2007,0,NA
"3892",126,"ornamentals",2007,0,NA
"3893",126,"shells",2007,0,NA
"3894",126,"sponges",2007,0,NA
"3895",129,"ornamentals",2007,0,NA
"3896",129,"shells",2007,0,NA
"3897",130,"ornamentals",2007,0,NA
"3898",131,"ornamentals",2007,0,NA
"3899",132,"ornamentals",2007,0,NA
"3900",133,"ornamentals",2007,0,NA
"3901",134,"ornamentals",2007,0,NA
"3902",134,"sponges",2007,0,NA
"3903",135,"ornamentals",2007,0,NA
"3904",135,"shells",2007,0,NA
"3905",135,"sponges",2007,0,NA
"3906",136,"ornamentals",2007,0,NA
"3907",136,"sponges",2007,0,NA
"3908",137,"ornamentals",2007,0,NA
"3909",139,"ornamentals",2007,0,NA
"3910",139,"sponges",2007,0,NA
"3911",140,"ornamentals",2007,0,NA
"3912",141,"shells",2007,0,NA
"3913",147,"ornamentals",2007,0,NA
"3914",147,"shells",2007,0,NA
"3915",152,"ornamentals",2007,0,NA
"3916",153,"ornamentals",2007,0,NA
"3917",153,"shells",2007,0,NA
"3918",155,"ornamentals",2007,0,NA
"3919",163,"ornamentals",2007,0,NA
"3920",163,"sponges",2007,0,NA
"3921",164,"ornamentals",2007,0,NA
"3922",164,"shells",2007,0,NA
"3923",166,"ornamentals",2007,0,NA
"3924",166,"sponges",2007,0,NA
"3925",168,"ornamentals",2007,0,NA
"3926",171,"ornamentals",2007,0,NA
"3927",171,"sponges",2007,0,NA
"3928",175,"ornamentals",2007,0,NA
"3929",175,"shells",2007,0,NA
"3930",175,"sponges",2007,0,NA
"3931",179,"ornamentals",2007,0,NA
"3932",179,"shells",2007,0,NA
"3933",179,"sponges",2007,0,NA
"3934",180,"ornamentals",2007,0,NA
"3935",180,"shells",2007,0,NA
"3936",180,"sponges",2007,0,NA
"3937",181,"ornamentals",2007,0,NA
"3938",181,"shells",2007,0,NA
"3939",181,"sponges",2007,0,NA
"3940",182,"ornamentals",2007,0,NA
"3941",182,"shells",2007,0,NA
"3942",182,"sponges",2007,0,NA
"3943",183,"ornamentals",2007,0,NA
"3944",183,"shells",2007,0,NA
"3945",183,"sponges",2007,0,NA
"3946",184,"ornamentals",2007,0,NA
"3947",184,"shells",2007,0,NA
"3948",184,"sponges",2007,0,NA
"3949",187,"shells",2007,0,NA
"3950",187,"sponges",2007,0,NA
"3951",191,"ornamentals",2007,0,NA
"3952",196,"ornamentals",2007,0,NA
"3953",202,"ornamentals",2007,0,NA
"3954",202,"shells",2007,0,NA
"3955",202,"sponges",2007,0,NA
"3956",203,"ornamentals",2007,0,NA
"3957",203,"shells",2007,0,NA
"3958",203,"sponges",2007,0,NA
"3959",204,"ornamentals",2007,0,NA
"3960",206,"ornamentals",2007,0,NA
"3961",206,"shells",2007,0,NA
"3962",206,"sponges",2007,0,NA
"3963",207,"ornamentals",2007,0,NA
"3964",208,"ornamentals",2007,0,NA
"3965",208,"shells",2007,0,NA
"3966",208,"sponges",2007,0,NA
"3967",209,"ornamentals",2007,0,NA
"3968",209,"shells",2007,0,NA
"3969",209,"sponges",2007,0,NA
"3970",210,"ornamentals",2007,0,NA
"3971",210,"shells",2007,0,NA
"3972",210,"sponges",2007,0,NA
"3973",212,"ornamentals",2007,0,NA
"3974",214,"ornamentals",2007,0,NA
"3975",214,"sponges",2007,0,NA
"3976",216,"ornamentals",2007,0,NA
"3977",216,"shells",2007,0,NA
"3978",216,"sponges",2007,0,NA
"3979",218,"ornamentals",2007,0,NA
"3980",218,"sponges",2007,0,NA
"3981",220,"ornamentals",2007,0,NA
"3982",222,"ornamentals",2007,0,NA
"3983",222,"shells",2007,0,NA
"3984",222,"sponges",2007,0,NA
"3985",223,"ornamentals",2007,0,NA
"3986",223,"sponges",2007,0,NA
"3987",224,"ornamentals",2007,0,NA
"3988",224,"sponges",2007,0,NA
"3989",245,"ornamentals",2007,0,NA
"3990",247,"ornamentals",2007,0,NA
"3991",248,"ornamentals",2007,0,NA
"3992",249,"ornamentals",2007,0,NA
"3993",5,"ornamentals",2008,0,NA
"3994",5,"shells",2008,0,NA
"3995",5,"sponges",2008,0,NA
"3996",6,"ornamentals",2008,0,NA
"3997",6,"shells",2008,0,NA
"3998",7,"ornamentals",2008,0,NA
"3999",8,"ornamentals",2008,0,NA
"4000",9,"ornamentals",2008,0,NA
"4001",9,"shells",2008,0,NA
"4002",11,"ornamentals",2008,0,NA
"4003",11,"shells",2008,0,NA
"4004",14,"ornamentals",2008,0,NA
"4005",14,"shells",2008,0,NA
"4006",14,"sponges",2008,0,NA
"4007",15,"ornamentals",2008,0,NA
"4008",15,"sponges",2008,0,NA
"4009",16,"ornamentals",2008,0,NA
"4010",16,"shells",2008,0,NA
"4011",16,"sponges",2008,0,NA
"4012",17,"ornamentals",2008,0,NA
"4013",17,"shells",2008,0,NA
"4014",18,"ornamentals",2008,0,NA
"4015",18,"shells",2008,0,NA
"4016",24,"ornamentals",2008,0,NA
"4017",25,"ornamentals",2008,0,NA
"4018",25,"shells",2008,0,NA
"4019",25,"sponges",2008,0,NA
"4020",29,"ornamentals",2008,0,NA
"4021",37,"ornamentals",2008,0,NA
"4022",39,"ornamentals",2008,0,NA
"4023",39,"shells",2008,0,NA
"4024",40,"ornamentals",2008,0,NA
"4025",40,"shells",2008,0,NA
"4026",41,"ornamentals",2008,0,NA
"4027",41,"shells",2008,0,NA
"4028",42,"ornamentals",2008,0,NA
"4029",43,"ornamentals",2008,0,NA
"4030",43,"shells",2008,0,NA
"4031",44,"shells",2008,0,NA
"4032",45,"ornamentals",2008,0,NA
"4033",47,"ornamentals",2008,0,NA
"4034",47,"shells",2008,0,NA
"4035",48,"ornamentals",2008,0,NA
"4036",48,"shells",2008,0,NA
"4037",49,"ornamentals",2008,0,NA
"4038",50,"ornamentals",2008,0,NA
"4039",50,"shells",2008,0,NA
"4040",50,"sponges",2008,0,NA
"4041",52,"ornamentals",2008,0,NA
"4042",54,"ornamentals",2008,0,NA
"4043",54,"shells",2008,0,NA
"4044",54,"sponges",2008,0,NA
"4045",61,"ornamentals",2008,0,NA
"4046",61,"shells",2008,0,NA
"4047",61,"sponges",2008,0,NA
"4048",62,"ornamentals",2008,0,NA
"4049",62,"shells",2008,0,NA
"4050",62,"sponges",2008,0,NA
"4051",67,"ornamentals",2008,0,NA
"4052",67,"sponges",2008,0,NA
"4053",71,"ornamentals",2008,0,NA
"4054",71,"shells",2008,0,NA
"4055",71,"sponges",2008,0,NA
"4056",73,"sponges",2008,0,NA
"4057",76,"ornamentals",2008,0,NA
"4058",76,"shells",2008,0,NA
"4059",76,"sponges",2008,0,NA
"4060",77,"ornamentals",2008,0,NA
"4061",77,"sponges",2008,0,NA
"4062",78,"ornamentals",2008,0,NA
"4063",78,"sponges",2008,0,NA
"4064",79,"ornamentals",2008,0,NA
"4065",80,"ornamentals",2008,0,NA
"4066",80,"shells",2008,0,NA
"4067",80,"sponges",2008,0,NA
"4068",81,"sponges",2008,0,NA
"4069",82,"ornamentals",2008,0,NA
"4070",84,"ornamentals",2008,0,NA
"4071",100,"ornamentals",2008,0,NA
"4072",102,"ornamentals",2008,0,NA
"4073",102,"shells",2008,0,NA
"4074",102,"sponges",2008,0,NA
"4075",103,"ornamentals",2008,0,NA
"4076",104,"ornamentals",2008,0,NA
"4077",106,"ornamentals",2008,0,NA
"4078",106,"shells",2008,0,NA
"4079",106,"sponges",2008,0,NA
"4080",110,"shells",2008,0,NA
"4081",110,"sponges",2008,0,NA
"4082",111,"shells",2008,0,NA
"4083",112,"ornamentals",2008,0,NA
"4084",112,"shells",2008,0,NA
"4085",112,"sponges",2008,0,NA
"4086",114,"ornamentals",2008,0,NA
"4087",114,"shells",2008,0,NA
"4088",115,"ornamentals",2008,0,NA
"4089",123,"shells",2008,0,NA
"4090",124,"ornamentals",2008,0,NA
"4091",124,"shells",2008,0,NA
"4092",126,"ornamentals",2008,0,NA
"4093",126,"shells",2008,0,NA
"4094",126,"sponges",2008,0,NA
"4095",129,"ornamentals",2008,0,NA
"4096",129,"shells",2008,0,NA
"4097",130,"ornamentals",2008,0,NA
"4098",131,"ornamentals",2008,0,NA
"4099",132,"ornamentals",2008,0,NA
"4100",133,"ornamentals",2008,0,NA
"4101",134,"ornamentals",2008,0,NA
"4102",134,"sponges",2008,0,NA
"4103",135,"ornamentals",2008,0,NA
"4104",135,"shells",2008,0,NA
"4105",135,"sponges",2008,0,NA
"4106",136,"ornamentals",2008,0,NA
"4107",136,"sponges",2008,0,NA
"4108",137,"ornamentals",2008,0,NA
"4109",139,"ornamentals",2008,0,NA
"4110",139,"sponges",2008,0,NA
"4111",140,"ornamentals",2008,0,NA
"4112",141,"shells",2008,0,NA
"4113",147,"ornamentals",2008,0,NA
"4114",147,"shells",2008,0,NA
"4115",152,"ornamentals",2008,0,NA
"4116",152,"shells",2008,0,NA
"4117",153,"ornamentals",2008,0,NA
"4118",153,"shells",2008,0,NA
"4119",155,"ornamentals",2008,0,NA
"4120",163,"ornamentals",2008,0,NA
"4121",163,"sponges",2008,0,NA
"4122",164,"ornamentals",2008,0,NA
"4123",164,"shells",2008,0,NA
"4124",166,"ornamentals",2008,0,NA
"4125",166,"sponges",2008,0,NA
"4126",168,"ornamentals",2008,0,NA
"4127",171,"ornamentals",2008,0,NA
"4128",171,"sponges",2008,0,NA
"4129",175,"ornamentals",2008,0,NA
"4130",175,"shells",2008,0,NA
"4131",175,"sponges",2008,0,NA
"4132",179,"ornamentals",2008,0,NA
"4133",179,"shells",2008,0,NA
"4134",179,"sponges",2008,0,NA
"4135",180,"ornamentals",2008,0,NA
"4136",180,"shells",2008,0,NA
"4137",180,"sponges",2008,0,NA
"4138",181,"ornamentals",2008,0,NA
"4139",181,"shells",2008,0,NA
"4140",181,"sponges",2008,0,NA
"4141",182,"ornamentals",2008,0,NA
"4142",182,"shells",2008,0,NA
"4143",182,"sponges",2008,0,NA
"4144",183,"ornamentals",2008,0,NA
"4145",183,"shells",2008,0,NA
"4146",183,"sponges",2008,0,NA
"4147",184,"ornamentals",2008,0,NA
"4148",184,"shells",2008,0,NA
"4149",184,"sponges",2008,0,NA
"4150",187,"shells",2008,0,NA
"4151",187,"sponges",2008,0,NA
"4152",191,"ornamentals",2008,0,NA
"4153",196,"ornamentals",2008,0,NA
"4154",202,"ornamentals",2008,0,NA
"4155",202,"shells",2008,0,NA
"4156",202,"sponges",2008,0,NA
"4157",203,"ornamentals",2008,0,NA
"4158",203,"shells",2008,0,NA
"4159",203,"sponges",2008,0,NA
"4160",204,"ornamentals",2008,0,NA
"4161",204,"shells",2008,0,NA
"4162",205,"ornamentals",2008,0,NA
"4163",205,"shells",2008,0,NA
"4164",206,"ornamentals",2008,0,NA
"4165",206,"shells",2008,0,NA
"4166",206,"sponges",2008,0,NA
"4167",207,"ornamentals",2008,0,NA
"4168",208,"ornamentals",2008,0,NA
"4169",208,"shells",2008,0,NA
"4170",208,"sponges",2008,0,NA
"4171",209,"ornamentals",2008,0,NA
"4172",209,"shells",2008,0,NA
"4173",209,"sponges",2008,0,NA
"4174",210,"ornamentals",2008,0,NA
"4175",210,"shells",2008,0,NA
"4176",210,"sponges",2008,0,NA
"4177",212,"ornamentals",2008,0,NA
"4178",214,"ornamentals",2008,0,NA
"4179",214,"sponges",2008,0,NA
"4180",216,"ornamentals",2008,0,NA
"4181",216,"shells",2008,0,NA
"4182",216,"sponges",2008,0,NA
"4183",218,"ornamentals",2008,0,NA
"4184",218,"sponges",2008,0,NA
"4185",220,"ornamentals",2008,0,NA
"4186",222,"ornamentals",2008,0,NA
"4187",222,"shells",2008,0,NA
"4188",222,"sponges",2008,0,NA
"4189",223,"ornamentals",2008,0,NA
"4190",223,"sponges",2008,0,NA
"4191",224,"ornamentals",2008,0,NA
"4192",224,"sponges",2008,0,NA
"4193",245,"ornamentals",2008,0,NA
"4194",247,"ornamentals",2008,0,NA
"4195",248,"ornamentals",2008,0,NA
"4196",249,"ornamentals",2008,0,NA
"4197",5,"ornamentals",2009,0,NA
"4198",5,"shells",2009,0,NA
"4199",5,"sponges",2009,0,NA
"4200",6,"ornamentals",2009,0,NA
"4201",6,"shells",2009,0,NA
"4202",7,"ornamentals",2009,0,NA
"4203",8,"ornamentals",2009,0,NA
"4204",9,"ornamentals",2009,0,NA
"4205",9,"shells",2009,0,NA
"4206",11,"ornamentals",2009,0,NA
"4207",11,"shells",2009,0,NA
"4208",14,"ornamentals",2009,0,NA
"4209",14,"shells",2009,0,NA
"4210",14,"sponges",2009,0,NA
"4211",15,"ornamentals",2009,0,NA
"4212",15,"sponges",2009,0,NA
"4213",16,"ornamentals",2009,0,NA
"4214",16,"shells",2009,0,NA
"4215",16,"sponges",2009,0,NA
"4216",17,"ornamentals",2009,0,NA
"4217",17,"shells",2009,0,NA
"4218",18,"ornamentals",2009,0,NA
"4219",18,"shells",2009,0,NA
"4220",24,"ornamentals",2009,0,NA
"4221",25,"ornamentals",2009,0,NA
"4222",25,"shells",2009,0,NA
"4223",25,"sponges",2009,0,NA
"4224",29,"ornamentals",2009,0,NA
"4225",37,"ornamentals",2009,0,NA
"4226",39,"ornamentals",2009,0,NA
"4227",39,"shells",2009,0,NA
"4228",40,"ornamentals",2009,0,NA
"4229",40,"shells",2009,0,NA
"4230",41,"ornamentals",2009,0,NA
"4231",41,"shells",2009,0,NA
"4232",42,"ornamentals",2009,0,NA
"4233",43,"ornamentals",2009,0,NA
"4234",43,"shells",2009,0,NA
"4235",44,"shells",2009,0,NA
"4236",45,"ornamentals",2009,0,NA
"4237",47,"ornamentals",2009,0,NA
"4238",47,"shells",2009,0,NA
"4239",48,"ornamentals",2009,0,NA
"4240",48,"shells",2009,0,NA
"4241",49,"ornamentals",2009,0,NA
"4242",50,"ornamentals",2009,0,NA
"4243",50,"shells",2009,0,NA
"4244",50,"sponges",2009,0,NA
"4245",52,"ornamentals",2009,0,NA
"4246",54,"ornamentals",2009,0,NA
"4247",54,"shells",2009,0,NA
"4248",54,"sponges",2009,0,NA
"4249",61,"ornamentals",2009,0,NA
"4250",61,"shells",2009,0,NA
"4251",61,"sponges",2009,0,NA
"4252",62,"ornamentals",2009,0,NA
"4253",62,"shells",2009,0,NA
"4254",62,"sponges",2009,0,NA
"4255",67,"ornamentals",2009,0,NA
"4256",67,"sponges",2009,0,NA
"4257",71,"ornamentals",2009,0,NA
"4258",71,"shells",2009,0,NA
"4259",71,"sponges",2009,0,NA
"4260",73,"sponges",2009,0,NA
"4261",76,"ornamentals",2009,0,NA
"4262",76,"shells",2009,0,NA
"4263",76,"sponges",2009,0,NA
"4264",77,"ornamentals",2009,0,NA
"4265",77,"sponges",2009,0,NA
"4266",78,"ornamentals",2009,0,NA
"4267",78,"sponges",2009,0,NA
"4268",79,"ornamentals",2009,0,NA
"4269",80,"ornamentals",2009,0,NA
"4270",80,"shells",2009,0,NA
"4271",80,"sponges",2009,0,NA
"4272",81,"sponges",2009,0,NA
"4273",82,"ornamentals",2009,0,NA
"4274",84,"ornamentals",2009,0,NA
"4275",100,"ornamentals",2009,0,NA
"4276",102,"ornamentals",2009,0,NA
"4277",102,"shells",2009,0,NA
"4278",102,"sponges",2009,0,NA
"4279",103,"ornamentals",2009,0,NA
"4280",104,"ornamentals",2009,0,NA
"4281",106,"ornamentals",2009,0,NA
"4282",106,"shells",2009,0,NA
"4283",106,"sponges",2009,0,NA
"4284",110,"shells",2009,0,NA
"4285",110,"sponges",2009,0,NA
"4286",111,"shells",2009,0,NA
"4287",112,"ornamentals",2009,0,NA
"4288",112,"shells",2009,0,NA
"4289",112,"sponges",2009,0,NA
"4290",114,"ornamentals",2009,0,NA
"4291",114,"shells",2009,0,NA
"4292",115,"ornamentals",2009,0,NA
"4293",123,"shells",2009,0,NA
"4294",124,"ornamentals",2009,0,NA
"4295",124,"shells",2009,0,NA
"4296",126,"ornamentals",2009,0,NA
"4297",126,"shells",2009,0,NA
"4298",126,"sponges",2009,0,NA
"4299",129,"ornamentals",2009,0,NA
"4300",129,"shells",2009,0,NA
"4301",130,"ornamentals",2009,0,NA
"4302",131,"ornamentals",2009,0,NA
"4303",132,"ornamentals",2009,0,NA
"4304",133,"ornamentals",2009,0,NA
"4305",134,"ornamentals",2009,0,NA
"4306",134,"sponges",2009,0,NA
"4307",135,"ornamentals",2009,0,NA
"4308",135,"shells",2009,0,NA
"4309",135,"sponges",2009,0,NA
"4310",136,"ornamentals",2009,0,NA
"4311",136,"sponges",2009,0,NA
"4312",137,"ornamentals",2009,0,NA
"4313",139,"ornamentals",2009,0,NA
"4314",139,"sponges",2009,0,NA
"4315",140,"ornamentals",2009,0,NA
"4316",141,"shells",2009,0,NA
"4317",147,"ornamentals",2009,0,NA
