"rgn_id","habitat","boolean","layer"
127,"soft_bottom",1,"element_wts_hab_pres_abs"
129,"soft_bottom",1,"element_wts_hab_pres_abs"
130,"soft_bottom",1,"element_wts_hab_pres_abs"
131,"soft_bottom",1,"element_wts_hab_pres_abs"
132,"soft_bottom",1,"element_wts_hab_pres_abs"
133,"soft_bottom",1,"element_wts_hab_pres_abs"
134,"soft_bottom",1,"element_wts_hab_pres_abs"
135,"soft_bottom",1,"element_wts_hab_pres_abs"
136,"soft_bottom",1,"element_wts_hab_pres_abs"
137,"soft_bottom",1,"element_wts_hab_pres_abs"
138,"soft_bottom",1,"element_wts_hab_pres_abs"
139,"soft_bottom",1,"element_wts_hab_pres_abs"
140,"soft_bottom",1,"element_wts_hab_pres_abs"
141,"soft_bottom",1,"element_wts_hab_pres_abs"
143,"soft_bottom",1,"element_wts_hab_pres_abs"
144,"soft_bottom",1,"element_wts_hab_pres_abs"
145,"soft_bottom",1,"element_wts_hab_pres_abs"
147,"soft_bottom",1,"element_wts_hab_pres_abs"
148,"soft_bottom",1,"element_wts_hab_pres_abs"
149,"soft_bottom",1,"element_wts_hab_pres_abs"
150,"soft_bottom",1,"element_wts_hab_pres_abs"
153,"soft_bottom",1,"element_wts_hab_pres_abs"
154,"soft_bottom",1,"element_wts_hab_pres_abs"
155,"soft_bottom",1,"element_wts_hab_pres_abs"
157,"soft_bottom",1,"element_wts_hab_pres_abs"
158,"soft_bottom",1,"element_wts_hab_pres_abs"
159,"soft_bottom",1,"element_wts_hab_pres_abs"
161,"soft_bottom",1,"element_wts_hab_pres_abs"
162,"soft_bottom",1,"element_wts_hab_pres_abs"
163,"soft_bottom",1,"element_wts_hab_pres_abs"
164,"soft_bottom",1,"element_wts_hab_pres_abs"
166,"soft_bottom",1,"element_wts_hab_pres_abs"
167,"soft_bottom",1,"element_wts_hab_pres_abs"
168,"soft_bottom",1,"element_wts_hab_pres_abs"
169,"soft_bottom",1,"element_wts_hab_pres_abs"
171,"soft_bottom",1,"element_wts_hab_pres_abs"
172,"soft_bottom",1,"element_wts_hab_pres_abs"
173,"soft_bottom",1,"element_wts_hab_pres_abs"
174,"soft_bottom",1,"element_wts_hab_pres_abs"
175,"soft_bottom",1,"element_wts_hab_pres_abs"
176,"soft_bottom",1,"element_wts_hab_pres_abs"
177,"soft_bottom",1,"element_wts_hab_pres_abs"
178,"soft_bottom",1,"element_wts_hab_pres_abs"
179,"soft_bottom",1,"element_wts_hab_pres_abs"
180,"soft_bottom",1,"element_wts_hab_pres_abs"
181,"soft_bottom",1,"element_wts_hab_pres_abs"
182,"soft_bottom",1,"element_wts_hab_pres_abs"
183,"soft_bottom",1,"element_wts_hab_pres_abs"
184,"soft_bottom",1,"element_wts_hab_pres_abs"
186,"soft_bottom",1,"element_wts_hab_pres_abs"
187,"soft_bottom",1,"element_wts_hab_pres_abs"
188,"soft_bottom",1,"element_wts_hab_pres_abs"
189,"soft_bottom",1,"element_wts_hab_pres_abs"
190,"soft_bottom",1,"element_wts_hab_pres_abs"
191,"soft_bottom",1,"element_wts_hab_pres_abs"
192,"soft_bottom",1,"element_wts_hab_pres_abs"
193,"soft_bottom",1,"element_wts_hab_pres_abs"
194,"soft_bottom",1,"element_wts_hab_pres_abs"
195,"soft_bottom",1,"element_wts_hab_pres_abs"
196,"soft_bottom",1,"element_wts_hab_pres_abs"
197,"soft_bottom",1,"element_wts_hab_pres_abs"
198,"soft_bottom",1,"element_wts_hab_pres_abs"
199,"soft_bottom",1,"element_wts_hab_pres_abs"
200,"soft_bottom",1,"element_wts_hab_pres_abs"
202,"soft_bottom",1,"element_wts_hab_pres_abs"
203,"soft_bottom",1,"element_wts_hab_pres_abs"
204,"soft_bottom",1,"element_wts_hab_pres_abs"
205,"soft_bottom",1,"element_wts_hab_pres_abs"
206,"soft_bottom",1,"element_wts_hab_pres_abs"
207,"soft_bottom",1,"element_wts_hab_pres_abs"
208,"soft_bottom",1,"element_wts_hab_pres_abs"
209,"soft_bottom",1,"element_wts_hab_pres_abs"
210,"soft_bottom",1,"element_wts_hab_pres_abs"
212,"soft_bottom",1,"element_wts_hab_pres_abs"
214,"soft_bottom",1,"element_wts_hab_pres_abs"
216,"soft_bottom",1,"element_wts_hab_pres_abs"
218,"soft_bottom",1,"element_wts_hab_pres_abs"
219,"soft_bottom",1,"element_wts_hab_pres_abs"
220,"soft_bottom",1,"element_wts_hab_pres_abs"
221,"soft_bottom",1,"element_wts_hab_pres_abs"
222,"soft_bottom",1,"element_wts_hab_pres_abs"
223,"soft_bottom",1,"element_wts_hab_pres_abs"
224,"soft_bottom",1,"element_wts_hab_pres_abs"
227,"soft_bottom",1,"element_wts_hab_pres_abs"
228,"soft_bottom",1,"element_wts_hab_pres_abs"
231,"soft_bottom",1,"element_wts_hab_pres_abs"
232,"soft_bottom",1,"element_wts_hab_pres_abs"
237,"soft_bottom",1,"element_wts_hab_pres_abs"
247,"soft_bottom",1,"element_wts_hab_pres_abs"
248,"soft_bottom",1,"element_wts_hab_pres_abs"
249,"soft_bottom",1,"element_wts_hab_pres_abs"
3,"kelp",1,"element_wts_hab_pres_abs"
4,"kelp",1,"element_wts_hab_pres_abs"
5,"kelp",1,"element_wts_hab_pres_abs"
14,"kelp",1,"element_wts_hab_pres_abs"
15,"kelp",1,"element_wts_hab_pres_abs"
16,"kelp",1,"element_wts_hab_pres_abs"
20,"kelp",1,"element_wts_hab_pres_abs"
21,"kelp",1,"element_wts_hab_pres_abs"
42,"kelp",1,"element_wts_hab_pres_abs"
55,"kelp",1,"element_wts_hab_pres_abs"
58,"kelp",1,"element_wts_hab_pres_abs"
59,"kelp",1,"element_wts_hab_pres_abs"
62,"kelp",1,"element_wts_hab_pres_abs"
63,"kelp",1,"element_wts_hab_pres_abs"
68,"kelp",1,"element_wts_hab_pres_abs"
69,"kelp",1,"element_wts_hab_pres_abs"
70,"kelp",1,"element_wts_hab_pres_abs"
73,"kelp",1,"element_wts_hab_pres_abs"
76,"kelp",1,"element_wts_hab_pres_abs"
80,"kelp",1,"element_wts_hab_pres_abs"
84,"kelp",1,"element_wts_hab_pres_abs"
88,"kelp",1,"element_wts_hab_pres_abs"
90,"kelp",1,"element_wts_hab_pres_abs"
91,"kelp",1,"element_wts_hab_pres_abs"
95,"kelp",1,"element_wts_hab_pres_abs"
101,"kelp",1,"element_wts_hab_pres_abs"
102,"kelp",1,"element_wts_hab_pres_abs"
135,"kelp",1,"element_wts_hab_pres_abs"
137,"kelp",1,"element_wts_hab_pres_abs"
138,"kelp",1,"element_wts_hab_pres_abs"
141,"kelp",1,"element_wts_hab_pres_abs"
143,"kelp",1,"element_wts_hab_pres_abs"
144,"kelp",1,"element_wts_hab_pres_abs"
145,"kelp",1,"element_wts_hab_pres_abs"
147,"kelp",1,"element_wts_hab_pres_abs"
155,"kelp",1,"element_wts_hab_pres_abs"
162,"kelp",1,"element_wts_hab_pres_abs"
163,"kelp",1,"element_wts_hab_pres_abs"
171,"kelp",1,"element_wts_hab_pres_abs"
172,"kelp",1,"element_wts_hab_pres_abs"
173,"kelp",1,"element_wts_hab_pres_abs"
174,"kelp",1,"element_wts_hab_pres_abs"
175,"kelp",1,"element_wts_hab_pres_abs"
176,"kelp",1,"element_wts_hab_pres_abs"
177,"kelp",1,"element_wts_hab_pres_abs"
178,"kelp",1,"element_wts_hab_pres_abs"
179,"kelp",1,"element_wts_hab_pres_abs"
180,"kelp",1,"element_wts_hab_pres_abs"
181,"kelp",1,"element_wts_hab_pres_abs"
182,"kelp",1,"element_wts_hab_pres_abs"
183,"kelp",1,"element_wts_hab_pres_abs"
184,"kelp",1,"element_wts_hab_pres_abs"
188,"kelp",1,"element_wts_hab_pres_abs"
189,"kelp",1,"element_wts_hab_pres_abs"
209,"kelp",1,"element_wts_hab_pres_abs"
210,"kelp",1,"element_wts_hab_pres_abs"
218,"kelp",1,"element_wts_hab_pres_abs"
222,"kelp",1,"element_wts_hab_pres_abs"
223,"kelp",1,"element_wts_hab_pres_abs"
224,"kelp",1,"element_wts_hab_pres_abs"
227,"kelp",1,"element_wts_hab_pres_abs"
228,"kelp",1,"element_wts_hab_pres_abs"
