"rgn_id","year","popsum","sust_tonnes_sum","mar_pop","status"
204,2001,,27820.1694322902,,
204,2002,,29152.6055441425,,
204,2003,,30788.2388774023,,
204,2004,,32535.2416550338,,
204,2005,27096300,33930.9472104545,0,0
204,2006,27630000,35019.9305432832,0,0
204,2007,28163700,38969.749997955,0.000161795147801692,0.247333407449054
204,2008,28697400,43663.1847311745,0.000296630821644888,0.453454339445127
204,2009,29231000,49844.0722429958,0.000468612945586971,0.716360398822491
204,2010,29764700,54202.6259578207,0.00061361388994134,0.938020801731816
204,2011,30284800,56958.7500336685,0.00060368732884551,0.922846241719101
205,2000,,938.166668543,,
205,2001,,1496.166669659,,
205,2002,,2520.5833383745,,
205,2003,,4319.20834197175,,
205,2004,,6097.37501219475,,
205,2005,14018100,7317.45834796825,0,0
205,2006,14159400,8610.620390356,1.06253463764354e-06,0.00162427808269709
205,2007,14300700,12688.862166155,0.000261132425150098,0.399188562731011
205,2008,14442000,16447.0627192363,0.000515249860399581,0.787653433318508
205,2009,14583400,16939.7649868467,0.000523618900677431,0.800447038547857
205,2010,14724700,19220.4705893287,0.000690096597163587,1
205,2011,14860300,16620.888990955,0.000525126330396459,0.802751419945958
206,2000,,62270.1316298203,,
206,2001,,62584.5106232475,,
206,2002,,63129.5177218847,,
206,2003,,62594.0408149085,,
206,2004,,59473.1348963638,,
206,2005,19565300,57573.626065337,1.53332685928659e-05,0.0234396990264095
206,2006,19910100,61273.8248244748,1.50677294438501e-05,0.0230337739821201
206,2007,20254900,69132.6643583203,1.48112308626555e-05,0.022641669095449
206,2008,20599800,82772.0787564759,1.45632481868756e-05,0.0222625823241687
206,2009,20944600,89004.0306821193,1.43235010456156e-05,0.0218960850702047
206,2010,21289400,93408.4106652034,1.40915197234304e-05,0.0215414592877869
206,2011,21610900,94586.3303972756,1.38818836790694e-05,0.0212209923400418
207,2000,,52484.1666378327,,
207,2001,,62629.9499640647,,
207,2002,,85663.091615962,,
207,2003,,106619.099932404,,
207,2004,,125267.383247754,,
207,2005,36900100,142562.224898189,0.000368111016494535,0.562724860826614
207,2006,37368000,145930.511567802,0.000292362448861994,0.446929352762894
207,2007,37835900,150132.997631495,0.000285877081180843,0.437015284826165
207,2008,38303800,154003.455048638,0.00019536138257432,0.298645522394088
207,2009,38771700,167818.356503988,0.000100582383442053,0.153758527150406
207,2010,39239600,176594.904249747,0.000109574681249732,0.167504895244806
207,2011,39746500,188947.384294535,0,0
208,2000,,2801.248296209,,
208,2001,,2785.99765274275,,
208,2002,,2774.1333597735,,
208,2003,,2986.57805839,,
208,2004,,3665.91657682843,,
208,2005,4640390,3594.54573339085,0,0
208,2006,4686840,3341.1995579101,1.17349856193085e-07,0.000179390668943094
208,2007,4733280,2968.74517150952,2.03347361660413e-07,0.000310853548691645
208,2008,4779730,1902.69857525338,2.01371207160237e-07,0.00030783263593366
208,2009,4826180,1694.08150266022,1.99433092010659e-07,0.000304869873264402
208,2010,4872630,1621.62591851929,1.12875387624343e-07,0.000172550627244271
208,2011,4904740,1507.54063806209,0,0
209,2000,,6403985.26290066,,
209,2001,,6570123.64378157,,
209,2002,,6933303.55273429,,
209,2003,,7271415.77738462,,
209,2004,,7597724.2659516,,
209,2005,200275000,7938578.19669705,5.02696292597678e-05,0.0768463014184969
209,2006,203081000,8212748.93233604,6.27745210039344e-05,0.0959623103154827
209,2007,205888000,8527380.58074187,7.98922229561704e-05,0.12212984135129
209,2008,208695000,8884150.79845516,0.000103584058075181,0.15834713456634
209,2009,211502000,9249461.65519099,0.000135665383778877,0.207389295036464
209,2010,214309000,9495202.15919252,0.000150279114114044,0.229729048536171
209,2011,215862000,9731243.28208486,0.000169815321825981,0.259593706949465
210,2000,,463567.894176695,,
210,2001,,468392.534273398,,
210,2002,,473448.959625043,,
210,2003,,464435.99774224,,
210,2004,,448403.168665802,,
210,2005,103968000,442380.894177477,8.89098041142467e-07,0.00135914859660425
210,2006,104011000,436184.268541116,9.52583541291306e-07,0.00145619776828068
210,2007,104053000,445842.226579961,9.46988648575726e-07,0.0014476449538208
210,2008,104096000,444724.662378161,9.47899526072087e-07,0.00144903739628897
210,2009,104138000,405802.798584188,8.78535891137241e-07,0.00134300242296261
210,2010,104181000,398937.777026273,8.18761064352745e-07,0.00125162569263935
210,2011,104075000,363448.316881208,8.02230669248138e-07,0.00122635596729065
212,2000,,5.62222222733333,,
212,2001,,5.04166667125,,
212,2002,,4.5833333375,,
212,2003,,4.033333337,,
212,2004,,3.8500000035,,
212,2005,120131,3.4833333365,2.89961237024581e-05,0.0443258662301384
212,2006,121614,3.72533333672,3.0632438179157e-05,0.0468272714989552
212,2007,123097,3.57500000325,2.9042137527722e-05,0.0443962067585592
212,2008,124579,3.4833333365,2.79608387970685e-05,0.0427432443356646
212,2009,126062,3.300000003,2.61775951753899e-05,0.0400172310574286
212,2010,127544,2.97733333604,2.33435781850969e-05,0.0356849189423779
212,2011,129034,2.566666669,1.9891398150875e-05,0.0304076318136055
214,2000,,44642.7832116387,,
214,2001,,48517.9354569802,,
214,2002,,52910.2698418827,,
214,2003,,60203.174784312,,
214,2004,,70826.2474975582,,
214,2005,15920100,80362.2491699955,4.74567789200759e-05,0.0725463463913353
214,2006,16151100,82941.4810563142,6.36876125594387e-05,0.0973581373770744
214,2007,16382200,82530.096074119,7.03212429210057e-05,0.107498851875477
214,2008,16613200,73185.008539525,0.000172921732786188,0.264342422953401
214,2009,16844300,61919.1018007,0.000280308472086581,0.428502649677652
214,2010,17075400,59493.0807170187,0.000332032566412949,0.507572366358136
214,2011,17294700,54153.980129851,0.000424947141475712,0.649609249195446
216,2000,,139993.18905178,,
216,2001,,144081.127558272,,
216,2002,,156548.261605037,,
216,2003,,174840.274772247,,
216,2004,,190368.845447606,,
216,2005,157170000,209188.634318316,3.33025810996055e-07,0.000509090721948572
216,2006,158771000,232595.392351891,2.56921394358856e-07,0.000392751233746664
216,2007,160372000,247184.688585568,1.60616150928778e-07,0.000245531095587966
216,2008,161973000,289967.006462185,1.02434768027696e-07,0.000156590235008757
216,2009,163573000,328048.341802799,5.60402185874197e-08,8.56677002106698e-05
216,2010,165174000,344057.221400602,0,0
216,2011,166761000,382242.40207186,0,0
218,2000,,70884.99858646,,
218,2001,,73366.377041653,,
218,2002,,75728.8687981048,,
218,2003,,75750.208265535,,
218,2004,,75824.3308826975,,
218,2005,6183680,73716.7040078527,0.000667630665639716,1
218,2006,6201060,74056.366150542,0.000603189029641223,0.92208450045677
218,2007,6218440,74614.0225756233,0.00053478846792025,0.81752176027736
218,2008,6235820,74325.8334546273,0.000479014181379353,0.732260585726515
218,2009,6253200,76195.91326426,0.000470512431032911,0.719264108940672
218,2010,6270580,77605.0991197697,0.000468205364148133,0.715737336218634
218,2011,6285420,79358.885296699,0.000483321285314585,0.738844780042674
222,2000,,1745.09999979467,,
222,2001,,1784.0416665695,,
222,2002,,1939.10833334075,,
222,2003,,1806.30000001425,,
222,2004,,1870.95833339025,,
222,2005,5973940,1816.94166664075,0,0
222,2006,5981520,1955.10833331775,0,0
222,2007,5989100,2284.97499999275,0,0
222,2008,5996680,2310.583333227,0,0
222,2009,6004260,2605.13333310425,0,0
222,2010,6011840,2688.61111077867,0,0
222,2011,6019470,2570.066666219,0,0
223,2000,,144757.636835848,,
223,2001,,148799.077499141,,
223,2002,,159037.370589007,,
223,2003,,167544.112372544,,
223,2004,,175435.019714511,,
223,2005,3912460,191392.338576572,0,0
223,2006,3926210,205161.652198083,1.58931896054974e-05,0.0242956404674113
223,2007,3939950,223049.715820562,3.00883682769007e-05,0.0459955613726389
223,2008,3953690,239019.112460039,4.65758991098379e-05,0.0711997608603138
223,2009,3967430,254422.150203563,5.57065908817213e-05,0.0851576893828362
223,2010,3981170,263280.935758675,5.31207324817805e-05,0.0812047329565902
223,2011,3993960,270170.199969871,5.13101449535261e-05,0.0784369195274953
224,2000,,182945.93406486,,
224,2001,,188517.616688412,,
224,2002,,212461.706924008,,
224,2003,,223617.817581968,,
224,2004,,250576.715970776,,
224,2005,5181540,281129.94651614,0.00926451078507977,1
224,2006,5231510,307367.459259753,0.00942695318879387,1
224,2007,5281470,335037.1558201,0.00836325238167423,1
224,2008,5331430,351717.098109432,0.00668436671666706,1
224,2009,5381390,386021.894933699,0.00615266066646201,1
224,2010,5431350,398370.135928991,0.00495271176482115,1
224,2011,5480040,416655.940700489,0.00455677937951274,1
231,2000,,0,,
231,2001,,0,,
231,2002,,0.1035714285,,
231,2003,,0.3107142855,,
231,2004,,0.621428571,,
231,2005,738977,1.10238095175,1.40155144882723e-06,0.00214252714165742
231,2006,723038,1.5833333325,2.00542709926726e-06,0.00306566126729826
231,2007,707099,1.96071428475,2.49005342179808e-06,0.00380650103486637
231,2008,691160,2.2345238085,2.8471803077435e-06,0.0043524346477879
231,2009,675221,2.338095237,3.06777865321132e-06,0.00468965947315197
231,2010,659283,2.338095237,3.14194142727782e-06,0.00480303080637775
231,2011,645299,2.338095237,3.21002910278801e-06,0.00490711524288918
232,2000,,43.02823183,,
232,2001,,64.542347745,,
232,2002,,76.14970885225,,
232,2003,,106.093036169,,
232,2004,,106.09873328325,,
232,2005,449104,111.197085645,9.14508968356995e-06,0.0139799383578356
232,2006,449625,138.1315714855,1.40720565854879e-05,0.0215117063298498
232,2007,450146,139.86087704125,1.4055769555322e-05,0.0214868086322186
232,2008,450666,139.256638927,1.35469354993499e-05,0.0207089629267097
232,2009,451187,134.87400103975,1.18091279314342e-05,0.0180524069477248
232,2010,451708,128.442872122667,9.17428344269602e-06,0.0140245663458748
232,2011,451184,129.319042439,8.85690483926735e-06,0.0135393952359621
245,2000,,0,,
245,2001,,0,,
245,2002,,0,,
245,2003,,0,,
245,2004,,0,,
245,2005,13613.6,0,0,0
245,2006,13884.4,0,0,0
245,2007,14155.2,0,0,0
245,2008,14426,0,0,0
245,2009,14696.8,0.077701822975,5.28698920683414e-06,0.00808212776118239
245,2010,14967.6,0.103602430633333,6.9217797531557e-06,0.0105812034243339
245,2011,15247.9,0.15540364595,1.019180647499e-05,0.0155800359761732
247,2000,,30.8687615922667,,
247,2001,,30.33186633795,,
247,2002,,75.78984375025,,
247,2003,,109.5754774185,,
247,2004,,145.436045982,,
247,2005,328680,195.4746093275,4.7281138478155e-05,0.0722778479253653
247,2006,334526,184.360742138175,4.14775698488309e-05,0.0634060342525935
247,2007,340373,185.028797691175,4.07650593062611e-05,0.0623168318708684
247,2008,346219,189.785196341415,3.91148888954679e-05,0.0597942452783871
247,2009,352066,182.997327424665,3.81499920874211e-05,0.058319224434972
247,2010,357912,185.249561586987,3.84572825918103e-05,0.058788974044648
247,2011,363663,196.11696392948,3.84595852080085e-05,0.0587924940136835
