"rgn_id","species","species_code","sust_coeff","year","sm_tonnes","sust_tonnes"
136,"Penaeus shrimps nei",29,0.166666667,2002,1975,329.166667325
136,"Sea mussels nei",824,0.791666667,2002,6,4.750000002
136,"Whiteleg shrimp",30,0.374509804,2002,1917,717.935294268
136,"Anadara clams nei",823,0.811764706,2003,0,0
136,"Penaeus shrimps nei",29,0.166666667,2003,1350,225.00000045
136,"Sea mussels nei",824,0.791666667,2003,4,3.166666668
136,"Whiteleg shrimp",30,0.374509804,2003,3667,1373.327451268
136,"Anadara clams nei",823,0.811764706,2004,0,0
136,"Penaeus shrimps nei",29,0.166666667,2004,0,0
136,"Sea mussels nei",824,0.791666667,2004,2,1.583333334
136,"Whiteleg shrimp",30,0.374509804,2004,7024,2630.556863296
136,"Anadara clams nei",823,0.811764706,2005,0,0
136,"Penaeus shrimps nei",29,0.166666667,2005,0,0
136,"Sea mussels nei",824,0.791666667,2005,0,0
136,"Whiteleg shrimp",30,0.374509804,2005,9457,3541.739216428
136,"Anadara clams nei",823,0.811764706,2006,0,0
136,"Penaeus shrimps nei",29,0.166666667,2006,0,0
136,"Sea mussels nei",824,0.791666667,2006,0,0
136,"Whiteleg shrimp",30,0.374509804,2006,12413.75,4649.071079405
136,"Anadara clams nei",823,0.811764706,2007,0,0
136,"Penaeus shrimps nei",29,0.166666667,2007,0,0
136,"Sea mussels nei",824,0.791666667,2007,0,0
136,"Whiteleg shrimp",30,0.374509804,2007,14069.5,5269.165687378
136,"Anadara clams nei",823,0.811764706,2008,0,0
136,"Penaeus shrimps nei",29,0.166666667,2008,0,0
136,"Sea mussels nei",824,0.791666667,2008,0,0
136,"Whiteleg shrimp",30,0.374509804,2008,16192.75,6064.343628721
136,"Anadara clams nei",823,0.811764706,2009,0,0
136,"Penaeus shrimps nei",29,0.166666667,2009,0,0
136,"Sea mussels nei",824,0.791666667,2009,0,0
136,"Whiteleg shrimp",30,0.374509804,2009,16803.75,6293.169118965
136,"Anadara clams nei",823,0.811764706,2010,0,0
136,"Penaeus shrimps nei",29,0.166666667,2010,0,0
136,"Sea mussels nei",824,0.791666667,2010,0,0
136,"Whiteleg shrimp",30,0.374509804,2010,17162.6666666667,6427.58692945067
136,"Anadara clams nei",823,0.811764706,2011,0,0
136,"Penaeus shrimps nei",29,0.166666667,2011,0,0
136,"Sea mussels nei",824,0.791666667,2011,0,0
136,"Whiteleg shrimp",30,0.374509804,2011,18932.5,7090.40686423
137,"Blue shrimp",1034,0.372222222,2000,0,0
137,"Pacific cupped oyster",1036,0.757142857,2000,0,0
137,"Red drum",1037,0.366666667,2000,1894,694.466667298
137,"Scallops nei",1038,0.833333333,2000,0.0666666666666667,0.0555555555333333
137,"Whiteleg shrimp",1035,0.366666667,2000,52993,19430.766684331
137,"Blue shrimp",1034,0.372222222,2001,0,0
137,"Pacific cupped oyster",1036,0.757142857,2001,0,0
137,"Red drum",1037,0.366666667,2001,1420.5,520.8500004735
137,"Scallops nei",1038,0.833333333,2001,0.05,0.04166666665
137,"Whiteleg shrimp",1035,0.366666667,2001,59094.75,21668.0750196983
137,"Blue shrimp",1034,0.372222222,2002,0,0
137,"Pacific cupped oyster",1036,0.757142857,2002,0,0
137,"Red drum",1037,0.366666667,2002,947,347.233333649
137,"Scallops nei",1038,0.833333333,2002,0.025,0.020833333325
137,"Whiteleg shrimp",1035,0.366666667,2002,68967.25,25287.9916896558
137,"Blue shrimp",1034,0.372222222,2003,0,0
137,"Pacific cupped oyster",1036,0.757142857,2003,0,0
137,"Red drum",1037,0.366666667,2003,473.5,173.6166668245
137,"Scallops nei",1038,0.833333333,2003,0,0
137,"Whiteleg shrimp",1035,0.366666667,2003,87275,32000.833362425
137,"Blue shrimp",1034,0.372222222,2004,0,0
137,"Pacific cupped oyster",1036,0.757142857,2004,0,0
137,"Red drum",1037,0.366666667,2004,0,0
137,"Scallops nei",1038,0.833333333,2004,0,0
137,"Whiteleg shrimp",1035,0.366666667,2004,108675,39847.500036225
137,"Blue shrimp",1034,0.372222222,2005,0,0
137,"Pacific cupped oyster",1036,0.757142857,2005,0,0
137,"Red drum",1037,0.366666667,2005,0,0
137,"Scallops nei",1038,0.833333333,2005,0,0
137,"Whiteleg shrimp",1035,0.366666667,2005,126825,46502.500042275
137,"Blue shrimp",1034,0.372222222,2006,0,0
137,"Pacific cupped oyster",1036,0.757142857,2006,0,0
137,"Red drum",1037,0.366666667,2006,0,0
137,"Scallops nei",1038,0.833333333,2006,0,0
137,"Whiteleg shrimp",1035,0.366666667,2006,141925,52039.166713975
137,"Blue shrimp",1034,0.372222222,2007,0,0
137,"Pacific cupped oyster",1036,0.757142857,2007,0,0
137,"Red drum",1037,0.366666667,2007,0,0
137,"Scallops nei",1038,0.833333333,2007,0,0
137,"Whiteleg shrimp",1035,0.366666667,2007,157075,57594.166719025
137,"Blue shrimp",1034,0.372222222,2008,0,0
137,"Pacific cupped oyster",1036,0.757142857,2008,0.585,0.442928571345
137,"Red drum",1037,0.366666667,2008,0,0
137,"Scallops nei",1038,0.833333333,2008,0,0
137,"Whiteleg shrimp",1035,0.366666667,2008,175603.25,64387.8583918677
137,"Blue shrimp",1034,0.372222222,2009,0,0
137,"Pacific cupped oyster",1036,0.757142857,2009,1.17,0.88585714269
137,"Red drum",1037,0.366666667,2009,0,0
137,"Scallops nei",1038,0.833333333,2009,0,0
137,"Whiteleg shrimp",1035,0.366666667,2009,203103.25,74471.1917343677
137,"Blue shrimp",1034,0.372222222,2010,0,0
137,"Pacific cupped oyster",1036,0.757142857,2010,1.56,1.18114285692
137,"Red drum",1037,0.366666667,2010,0,0
137,"Scallops nei",1038,0.833333333,2010,0,0
137,"Whiteleg shrimp",1035,0.366666667,2010,220804.333333333,80961.5889624903
137,"Blue shrimp",1034,0.372222222,2011,0,0
137,"Pacific cupped oyster",1036,0.757142857,2011,2.34,1.77171428538
137,"Red drum",1037,0.366666667,2011,0,0
137,"Scallops nei",1038,0.833333333,2011,0,0
137,"Whiteleg shrimp",1035,0.366666667,2011,241656.5,88607.3834138855
138,"Brine shrimp",1039,0.366666667,2000,0.666666666666667,0.244444444666667
138,"False abalone",1040,0.733333333,2000,0,0
138,"Flatfishes nei",1041,0.466666667,2000,1.33333333333333,0.622222222666667
138,"Marine fishes nei",1042,0.477777778,2000,0,0
138,"Pacific cupped oyster",1043,0.833333333,2000,9.33333333333333,7.77777777466667
138,"Peruvian calico scallop",1044,0.833333333,2000,4510,3758.33333183
138,"Whiteleg shrimp",58,0.366666667,2000,1312.66666666667,481.311111548667
138,"Brine shrimp",1039,0.366666667,2001,0.5,0.1833333335
138,"False abalone",1040,0.733333333,2001,3,2.199999999
138,"Flatfishes nei",1041,0.466666667,2001,1,0.466666667
138,"Marine fishes nei",1042,0.477777778,2001,0,0
138,"Pacific cupped oyster",1043,0.833333333,2001,9.75,8.12499999675
138,"Peruvian calico scallop",1044,0.833333333,2001,5050,4208.33333165
138,"Whiteleg shrimp",58,0.366666667,2001,1816.5,666.0500006055
138,"Brine shrimp",1039,0.366666667,2002,0.25,0.09166666675
138,"False abalone",1040,0.733333333,2002,3,2.199999999
138,"Flatfishes nei",1041,0.466666667,2002,0.75,0.35000000025
138,"Marine fishes nei",1042,0.477777778,2002,0,0
138,"Pacific cupped oyster",1043,0.833333333,2002,8.5,7.0833333305
138,"Peruvian calico scallop",1044,0.833333333,2002,6692,5576.666664436
138,"Whiteleg shrimp",58,0.366666667,2002,2931.25,1074.79166764375
138,"Brine shrimp",1039,0.366666667,2003,0,0
138,"False abalone",1040,0.733333333,2003,3.5,2.5666666655
138,"Flatfishes nei",1041,0.466666667,2003,0,0
138,"Marine fishes nei",1042,0.477777778,2003,0,0
138,"Pacific cupped oyster",1043,0.833333333,2003,7.25,6.04166666425
138,"Peruvian calico scallop",1044,0.833333333,2003,8480.25,7066.87499717325
138,"Whiteleg shrimp",58,0.366666667,2003,4829.5,1770.8166682765
138,"Brine shrimp",1039,0.366666667,2004,0,0
138,"False abalone",1040,0.733333333,2004,3.5,2.5666666655
138,"Flatfishes nei",1041,0.466666667,2004,0,0
138,"Marine fishes nei",1042,0.477777778,2004,0,0
138,"Pacific cupped oyster",1043,0.833333333,2004,6.5,5.4166666645
138,"Peruvian calico scallop",1044,0.833333333,2004,10139.25,8449.37499662025
138,"Whiteleg shrimp",58,0.366666667,2004,6495.5,2381.6833354985
138,"Brine shrimp",1039,0.366666667,2005,0,0
138,"False abalone",1040,0.733333333,2005,2.5,1.8333333325
138,"Flatfishes nei",1041,0.466666667,2005,0,0
138,"Marine fishes nei",1042,0.477777778,2005,0,0
138,"Pacific cupped oyster",1043,0.833333333,2005,3.75,3.12499999875
138,"Peruvian calico scallop",1044,0.833333333,2005,13101.25,10917.7083289662
138,"Whiteleg shrimp",58,0.366666667,2005,8577.75,3145.17500285925
138,"Brine shrimp",1039,0.366666667,2006,0,0
138,"False abalone",1040,0.733333333,2006,5.5,4.0333333315
138,"Flatfishes nei",1041,0.466666667,2006,0,0
138,"Marine fishes nei",1042,0.477777778,2006,1.25,0.5972222225
138,"Pacific cupped oyster",1043,0.833333333,2006,2.25,1.87499999925
138,"Peruvian calico scallop",1044,0.833333333,2006,14180.75,11817.2916619397
138,"Whiteleg shrimp",58,0.366666667,2006,10638,3900.600003546
138,"Brine shrimp",1039,0.366666667,2007,0,0
138,"False abalone",1040,0.733333333,2007,5,3.666666665
138,"Flatfishes nei",1041,0.466666667,2007,0,0
138,"Marine fishes nei",1042,0.477777778,2007,3.25,1.5527777785
138,"Pacific cupped oyster",1043,0.833333333,2007,1.5,1.2499999995
138,"Peruvian calico scallop",1044,0.833333333,2007,15426,12854.999994858
138,"Whiteleg shrimp",58,0.366666667,2007,11913.25,4368.19167063775
138,"Brine shrimp",1039,0.366666667,2008,0,0
138,"False abalone",1040,0.733333333,2008,5,3.666666665
138,"Flatfishes nei",1041,0.466666667,2008,0,0
138,"Marine fishes nei",1042,0.477777778,2008,3.75,1.7916666675
138,"Pacific cupped oyster",1043,0.833333333,2008,0,0
138,"Peruvian calico scallop",1044,0.833333333,2008,26867,22389.166657711
138,"Whiteleg shrimp",58,0.366666667,2008,12998.5,4766.1166709995
138,"Brine shrimp",1039,0.366666667,2009,0,0
138,"False abalone",1040,0.733333333,2009,3,2.199999999
138,"Flatfishes nei",1041,0.466666667,2009,0,0
138,"Marine fishes nei",1042,0.477777778,2009,4.25,2.0305555565
138,"Pacific cupped oyster",1043,0.833333333,2009,0,0
138,"Peruvian calico scallop",1044,0.833333333,2009,35290.75,29408.9583215697
138,"Whiteleg shrimp",58,0.366666667,2009,14179,5198.966671393
138,"Brine shrimp",1039,0.366666667,2010,0,0
138,"False abalone",1040,0.733333333,2010,0,0
138,"Flatfishes nei",1041,0.466666667,2010,0,0
138,"Marine fishes nei",1042,0.477777778,2010,4,1.911111112
138,"Pacific cupped oyster",1043,0.833333333,2010,0,0
138,"Peruvian calico scallop",1044,0.833333333,2010,42120.3333333333,35100.2777637377
138,"Whiteleg shrimp",58,0.366666667,2010,14467.3333333333,5304.68889371133
138,"Brine shrimp",1039,0.366666667,2011,0,0
138,"False abalone",1040,0.733333333,2011,0,0
138,"Flatfishes nei",1041,0.466666667,2011,0,0
138,"Marine fishes nei",1042,0.477777778,2011,2,0.955555556
138,"Pacific cupped oyster",1043,0.833333333,2011,0,0
138,"Peruvian calico scallop",1044,0.833333333,2011,55157,45964.166648281
138,"Whiteleg shrimp",58,0.366666667,2011,14988.5,5495.7833383295
139,"Blue shrimp",463,0.372222222,2000,0,0
139,"South American rock mussel",464,0.811764706,2000,6.66666666666667,5.41176470666667
139,"Whiteleg shrimp",59,0.5,2000,10337.3333333333,5168.66666666667
139,"Blue shrimp",463,0.372222222,2001,0,0
139,"South American rock mussel",464,0.811764706,2001,5,4.05882353
139,"Whiteleg shrimp",59,0.5,2001,11317.75,5658.875
139,"Blue shrimp",463,0.372222222,2002,0,0
139,"South American rock mussel",464,0.811764706,2002,2.5,2.029411765
139,"Whiteleg shrimp",59,0.5,2002,14942.25,7471.125
139,"Blue shrimp",463,0.372222222,2003,0,0
139,"South American rock mussel",464,0.811764706,2003,0,0
139,"Whiteleg shrimp",59,0.5,2003,16717.5,8358.75
139,"Blue shrimp",463,0.372222222,2004,0,0
139,"South American rock mussel",464,0.811764706,2004,0,0
139,"Whiteleg shrimp",59,0.5,2004,19008.25,9504.125
139,"Blue shrimp",463,0.372222222,2005,0,0
139,"South American rock mussel",464,0.811764706,2005,0,0
139,"Whiteleg shrimp",59,0.5,2005,19853.25,9926.625
139,"Blue shrimp",463,0.372222222,2006,0,0
139,"South American rock mussel",464,0.811764706,2006,0,0
139,"Whiteleg shrimp",59,0.5,2006,18104.25,9052.125
139,"Blue shrimp",463,0.372222222,2007,0,0
139,"South American rock mussel",464,0.811764706,2007,0,0
139,"Whiteleg shrimp",59,0.5,2007,16321.5,8160.75
139,"Blue shrimp",463,0.372222222,2008,0,0
139,"South American rock mussel",464,0.811764706,2008,0,0
139,"Whiteleg shrimp",59,0.5,2008,14280.75,7140.375
139,"Blue shrimp",463,0.372222222,2009,0,0
139,"South American rock mussel",464,0.811764706,2009,0,0
139,"Whiteleg shrimp",59,0.5,2009,13121,6560.5
139,"Blue shrimp",463,0.372222222,2010,0,0
139,"South American rock mussel",464,0.811764706,2010,0,0
139,"Whiteleg shrimp",59,0.5,2010,12160.6666666667,6080.33333333333
139,"Blue shrimp",463,0.372222222,2011,0,0
139,"South American rock mussel",464,0.811764706,2011,0,0
139,"Whiteleg shrimp",59,0.5,2011,13000,6500
140,"Cobia",439,0.444010417,2000,0,0
140,"Marine fishes nei",440,0.477777778,2000,0,0
140,"Red drum",441,0.366666667,2000,33.6666666666667,12.3444444556667
140,"Cobia",439,0.444010417,2001,0,0
140,"Marine fishes nei",440,0.477777778,2001,0,0
140,"Red drum",441,0.366666667,2001,43.5,15.9500000145
140,"Cobia",439,0.444010417,2002,0.5,0.2220052085
140,"Marine fishes nei",440,0.477777778,2002,0,0
140,"Red drum",441,0.366666667,2002,59.25,21.72500001975
140,"Cobia",439,0.444010417,2003,1,0.444010417
140,"Marine fishes nei",440,0.477777778,2003,0,0
140,"Red drum",441,0.366666667,2003,71.175,26.097500023725
140,"Cobia",439,0.444010417,2004,1.75,0.77701822975
140,"Marine fishes nei",440,0.477777778,2004,0,0
140,"Red drum",441,0.366666667,2004,78.625,28.829166692875
140,"Cobia",439,0.444010417,2005,4.25,1.88704427225
140,"Marine fishes nei",440,0.477777778,2005,0,0
140,"Red drum",441,0.366666667,2005,73.725,27.032500024575
140,"Cobia",439,0.444010417,2006,10.25,4.55110677425
140,"Marine fishes nei",440,0.477777778,2006,0,0
140,"Red drum",441,0.366666667,2006,64.85,23.77833335495
140,"Cobia",439,0.444010417,2007,16,7.104166672
140,"Marine fishes nei",440,0.477777778,2007,0,0
140,"Red drum",441,0.366666667,2007,58.175,21.330833352725
140,"Cobia",439,0.444010417,2008,19,8.436197923
140,"Marine fishes nei",440,0.477777778,2008,0,0
140,"Red drum",441,0.366666667,2008,52.475,19.240833350825
140,"Cobia",439,0.444010417,2009,19.5,8.6582031315
140,"Marine fishes nei",440,0.477777778,2009,0,0
140,"Red drum",441,0.366666667,2009,58.375,21.404166686125
140,"Cobia",439,0.444010417,2010,17.3333333333333,7.69618056133333
140,"Marine fishes nei",440,0.477777778,2010,0,0
140,"Red drum",441,0.366666667,2010,60.6666666666667,22.2444444646667
140,"Cobia",439,0.444010417,2011,13.5,5.9941406295
140,"Marine fishes nei",440,0.477777778,2011,0,0
140,"Red drum",441,0.366666667,2011,68.5,25.1166666895
141,"Atlantic salmon",270,0.433333333,2000,41500.6666666667,17983.6222083887
141,"Rainbow trout",271,0.566666667,2000,5196.66666666667,2944.77777951
141,"Atlantic salmon",270,0.433333333,2001,44257,19178.033318581
141,"Rainbow trout",271,0.566666667,2001,6452.5,3656.4166688175
141,"Atlantic salmon",270,0.433333333,2002,46126.25,19988.0416512912
141,"Rainbow trout",271,0.566666667,2002,7396.75,4191.49166913225
141,"Atlantic salmon",270,0.433333333,2003,39356.5,17054.4833202145
141,"Rainbow trout",271,0.566666667,2003,7738.5,4385.1500025795
141,"Atlantic salmon",270,0.433333333,2004,31387.75,13601.3583228708
141,"Rainbow trout",271,0.566666667,2004,6325.25,3584.30833544175
141,"Atlantic salmon",270,0.433333333,2005,23832.5,10327.4166587225
141,"Rainbow trout",271,0.566666667,2005,5868.75,3325.62500195625
141,"Atlantic salmon",270,0.433333333,2006,23209.75,10057.5583255968
141,"Rainbow trout",271,0.566666667,2006,6640.5,3762.9500022135
141,"Atlantic salmon",270,0.433333333,2007,31315,13569.833322895
141,"Rainbow trout",271,0.566666667,2007,7495.25,4247.30833583175
141,"Atlantic salmon",270,0.433333333,2008,39393.25,17070.4083202022
141,"Rainbow trout",271,0.566666667,2008,6667.25,3778.10833555575
141,"Atlantic salmon",270,0.433333333,2009,48935.25,21205.2749836883
141,"Rainbow trout",271,0.566666667,2009,5114.75,2898.35833503825
141,"Atlantic salmon",270,0.433333333,2010,52415.6666666667,22713.4555380837
141,"Rainbow trout",271,0.566666667,2010,4093.33333333333,2319.55555692
141,"Atlantic salmon",270,0.433333333,2011,52932,22937.199982356
141,"Rainbow trout",271,0.566666667,2011,2184,1237.600000728
143,"Abalones nei",309,0.633333333,2000,20.6666666666667,13.088888882
143,"Arctic char",474,0.533333333,2000,842,449.066666386
143,"Atlantic cod",310,0.566666667,2000,110.7,62.7300000369
143,"Atlantic halibut",311,0.533333333,2000,82.3333333333333,43.9111110836667
143,"Atlantic salmon",312,0.6,2000,1895.66666666667,1137.4
143,"Atlantic salmon",308,0.6,2000,340.666666666667,204.4
143,"Atlantic wolffish",313,0.533333333,2000,0.333333333333333,0.177777777666667
143,"Blue mussel",314,0.933333333,2000,0,0
143,"European seabass",315,0.65,2000,26.6666666666667,17.3333333333333
143,"Haddock",316,0.533333333,2000,0,0
143,"Rainbow trout",475,0.6,2000,125.666666666667,75.4
143,"Rainbow trout",317,0.6,2000,0,0
143,"Spotted wolffish",318,0.533333333,2000,0.333333333333333,0.177777777666667
143,"Turbot",319,0.533333333,2000,12,6.399999996
143,"Abalones nei",309,0.633333333,2001,17,10.766666661
143,"Arctic char",474,0.533333333,2001,981.5,523.4666663395
143,"Atlantic cod",310,0.566666667,2001,178.025,100.880833392675
143,"Atlantic halibut",311,0.533333333,2001,85.5,45.5999999715
143,"Atlantic salmon",312,0.6,2001,1890.5,1134.3
143,"Atlantic salmon",308,0.6,2001,713.75,428.25
143,"Atlantic wolffish",313,0.533333333,2001,0.25,0.13333333325
143,"Blue mussel",314,0.933333333,2001,1,0.933333333
143,"European seabass",315,0.65,2001,40,26
143,"Haddock",316,0.533333333,2001,16.25,8.66666666125
143,"Rainbow trout",475,0.6,2001,139.25,83.55
143,"Rainbow trout",317,0.6,2001,0,0
143,"Spotted wolffish",318,0.533333333,2001,0.25,0.13333333325
143,"Turbot",319,0.533333333,2001,17,9.066666661
143,"Abalones nei",309,0.633333333,2002,14.75,9.34166666175
143,"Arctic char",474,0.533333333,2002,1079.25,575.59999964025
143,"Atlantic cod",310,0.566666667,2002,337,190.966666779
143,"Atlantic halibut",311,0.533333333,2002,77,41.066666641
143,"Atlantic salmon",312,0.6,2002,2401,1440.6
143,"Atlantic salmon",308,0.6,2002,1210,726
143,"Atlantic wolffish",313,0.533333333,2002,0.25,0.13333333325
143,"Blue mussel",314,0.933333333,2002,2,1.866666666
143,"European seabass",315,0.65,2002,35,22.75
143,"Haddock",316,0.533333333,2002,34.25,18.26666665525
143,"Rainbow trout",475,0.6,2002,159.25,95.55
143,"Rainbow trout",317,0.6,2002,8.25,4.95
143,"Spotted wolffish",318,0.533333333,2002,0.25,0.13333333325
143,"Turbot",319,0.533333333,2002,28.5,15.1999999905
143,"Abalones nei",309,0.633333333,2003,10.5,6.6499999965
143,"Arctic char",474,0.533333333,2003,1015,541.333332995
143,"Atlantic cod",310,0.566666667,2003,461,261.233333487
143,"Atlantic halibut",311,0.533333333,2003,53.75,28.66666664875
143,"Atlantic salmon",312,0.6,2003,2811.25,1686.75
143,"Atlantic salmon",308,0.6,2003,1760.5,1056.3
143,"Atlantic wolffish",313,0.533333333,2003,0.25,0.13333333325
143,"Blue mussel",314,0.933333333,2003,3,2.799999999
143,"European seabass",315,0.65,2003,30,19.5
143,"Haddock",316,0.533333333,2003,52.25,27.86666664925
143,"Rainbow trout",475,0.6,2003,139,83.4
143,"Rainbow trout",317,0.6,2003,33.25,19.95
143,"Spotted wolffish",318,0.533333333,2003,0.25,0.13333333325
143,"Turbot",319,0.533333333,2003,33.25,17.73333332225
143,"Abalones nei",309,0.633333333,2004,4.5,2.8499999985
143,"Arctic char",474,0.533333333,2004,951.25,507.33333301625
143,"Atlantic cod",310,0.566666667,2004,812.5,460.4166669375
143,"Atlantic halibut",311,0.533333333,2004,51.25,27.33333331625
143,"Atlantic salmon",312,0.6,2004,3654.75,2192.85
143,"Atlantic salmon",308,0.6,2004,1855.25,1113.15
143,"Atlantic wolffish",313,0.533333333,2004,0,0
143,"Blue mussel",314,0.933333333,2004,3,2.799999999
143,"European seabass",315,0.65,2004,20,13
143,"Haddock",316,0.533333333,2004,62.75,33.46666664575
143,"Rainbow trout",475,0.6,2004,77,46.2
143,"Rainbow trout",317,0.6,2004,33.25,19.95
143,"Spotted wolffish",318,0.533333333,2004,0,0
143,"Turbot",319,0.533333333,2004,31,16.533333323
143,"Abalones nei",309,0.633333333,2005,3,1.899999999
143,"Arctic char",474,0.533333333,2005,987.5,526.6666663375
143,"Atlantic cod",310,0.566666667,2005,1084.25,614.40833369475
143,"Atlantic halibut",311,0.533333333,2005,35.25,18.79999998825
143,"Atlantic salmon",312,0.6,2005,3411.75,2047.05
143,"Atlantic salmon",308,0.6,2005,1470.5,882.3
143,"Atlantic wolffish",313,0.533333333,2005,0,0
143,"Blue mussel",314,0.933333333,2005,2,1.866666666
143,"European seabass",315,0.65,2005,0,0
143,"Haddock",316,0.533333333,2005,46.5,24.7999999845
143,"Rainbow trout",475,0.6,2005,32,19.2
143,"Rainbow trout",317,0.6,2005,33.25,19.95
143,"Spotted wolffish",318,0.533333333,2005,0,0
143,"Turbot",319,0.533333333,2005,40.5,21.5999999865
143,"Abalones nei",309,0.633333333,2006,1.5,0.9499999995
143,"Arctic char",474,0.533333333,2006,1427.5,761.3333328575
143,"Atlantic cod",310,0.566666667,2006,1300.75,737.09166710025
143,"Atlantic halibut",311,0.533333333,2006,45,23.999999985
143,"Atlantic salmon",312,0.6,2006,2391.25,1434.75
143,"Atlantic salmon",308,0.6,2006,918.5,551.1
143,"Atlantic wolffish",313,0.533333333,2006,0,0
143,"Blue mussel",314,0.933333333,2006,3.5,3.2666666655
143,"European seabass",315,0.65,2006,0,0
143,"Haddock",316,0.533333333,2006,28.5,15.1999999905
143,"Rainbow trout",475,0.6,2006,6,3.6
143,"Rainbow trout",317,0.6,2006,25,15
143,"Spotted wolffish",318,0.533333333,2006,0,0
143,"Turbot",319,0.533333333,2006,41.75,22.26666665275
143,"Abalones nei",309,0.633333333,2007,0,0
143,"Arctic char",474,0.533333333,2007,1886.75,1006.26666603775
143,"Atlantic cod",310,0.566666667,2007,1593,902.700000531
143,"Atlantic halibut",311,0.533333333,2007,57.25,30.53333331425
143,"Atlantic salmon",312,0.6,2007,1376.25,825.75
143,"Atlantic salmon",308,0.6,2007,490,294
143,"Atlantic wolffish",313,0.533333333,2007,0,0
143,"Blue mussel",314,0.933333333,2007,14.75,13.76666666175
143,"European seabass",315,0.65,2007,0,0
143,"Haddock",316,0.533333333,2007,10.5,5.5999999965
143,"Rainbow trout",475,0.6,2007,0,0
143,"Rainbow trout",317,0.6,2007,0,0
143,"Spotted wolffish",318,0.533333333,2007,0,0
143,"Turbot",319,0.533333333,2007,47.25,25.19999998425
143,"Abalones nei",309,0.633333333,2008,0,0
143,"Arctic char",474,0.533333333,2008,2290.5,1221.5999992365
143,"Atlantic cod",310,0.566666667,2008,1522.75,862.89166717425
143,"Atlantic halibut",311,0.533333333,2008,47.75,25.46666665075
143,"Atlantic salmon",312,0.6,2008,225.75,135.45
143,"Atlantic salmon",308,0.6,2008,601.5,360.9
143,"Atlantic wolffish",313,0.533333333,2008,0,0
143,"Blue mussel",314,0.933333333,2008,22.75,21.23333332575
143,"European seabass",315,0.65,2008,0,0
143,"Haddock",316,0.533333333,2008,0,0
143,"Rainbow trout",475,0.6,2008,0,0
143,"Rainbow trout",317,0.6,2008,0,0
143,"Spotted wolffish",318,0.533333333,2008,0,0
143,"Turbot",319,0.533333333,2008,58.75,31.33333331375
143,"Abalones nei",309,0.633333333,2009,0,0
143,"Arctic char",474,0.533333333,2009,2659.5,1418.3999991135
143,"Atlantic cod",310,0.566666667,2009,1375.25,779.30833379175
143,"Atlantic halibut",311,0.533333333,2009,48.25,25.73333331725
143,"Atlantic salmon",312,0.6,2009,0,0
143,"Atlantic salmon",308,0.6,2009,798.75,479.25
143,"Atlantic wolffish",313,0.533333333,2009,0,0
143,"Blue mussel",314,0.933333333,2009,34.25,31.96666665525
143,"European seabass",315,0.65,2009,0,0
143,"Haddock",316,0.533333333,2009,0,0
143,"Rainbow trout",475,0.6,2009,0,0
143,"Rainbow trout",317,0.6,2009,0,0
143,"Spotted wolffish",318,0.533333333,2009,0,0
143,"Turbot",319,0.533333333,2009,46.25,24.66666665125
143,"Abalones nei",309,0.633333333,2010,0,0
143,"Arctic char",474,0.533333333,2010,2617.66666666667,1396.08888801633
143,"Atlantic cod",310,0.566666667,2010,1333,755.366667111
143,"Atlantic halibut",311,0.533333333,2010,51.3333333333333,27.3777777606667
143,"Atlantic salmon",312,0.6,2010,0,0
143,"Atlantic salmon",308,0.6,2010,955,573
143,"Atlantic wolffish",313,0.533333333,2010,0,0
143,"Blue mussel",314,0.933333333,2010,42.3333333333333,39.511111097
143,"European seabass",315,0.65,2010,0,0
143,"Haddock",316,0.533333333,2010,0,0
143,"Rainbow trout",475,0.6,2010,0,0
143,"Rainbow trout",317,0.6,2010,0,0
143,"Spotted wolffish",318,0.533333333,2010,0,0
143,"Turbot",319,0.533333333,2010,44.6666666666667,23.8222222073333
143,"Abalones nei",309,0.633333333,2011,0,0
143,"Arctic char",474,0.533333333,2011,2724,1452.799999092
143,"Atlantic cod",310,0.566666667,2011,1097,621.633333699
143,"Atlantic halibut",311,0.533333333,2011,52.5,27.9999999825
143,"Atlantic salmon",312,0.6,2011,0,0
143,"Atlantic salmon",308,0.6,2011,1075.5,645.3
143,"Atlantic wolffish",313,0.533333333,2011,0,0
143,"Blue mussel",314,0.933333333,2011,39,36.399999987
143,"European seabass",315,0.65,2011,0,0
143,"Haddock",316,0.533333333,2011,0,0
143,"Rainbow trout",475,0.6,2011,0,0
143,"Rainbow trout",317,0.6,2011,0,0
143,"Spotted wolffish",318,0.533333333,2011,0,0
143,"Turbot",319,0.533333333,2011,33,17.599999989
147,"Barramundi(=Giant seaperch)",838,0.444010417,2000,2.33333333333333,1.03602430633333
147,"Barramundi(=Giant seaperch)",840,0.444010417,2000,11.6666666666667,5.18012153166667
147,"Blacklip pearl oyster",841,0.811764706,2000,938.826666666667,762.106353051627
147,"Blue shrimp",839,0.372222222,2000,0,0
147,"Blue shrimp",842,0.372222222,2000,43,16.005555546
147,"Marine fishes nei",843,0.477777778,2000,2,0.955555556
147,"Pearl oyster shells nei",844,0.811764706,2000,29.2133333333333,23.7143529446133
147,"Sea mussels nei",845,0.791666667,2000,0,0
147,"Barramundi(=Giant seaperch)",838,0.444010417,2001,4,1.776041668
147,"Barramundi(=Giant seaperch)",840,0.444010417,2001,8.75,3.88509114875
