"goal","dimension","region_id","new_score","score"
"ICO","resilience",101,67.37,68.27
"ICO","resilience",102,62.81,64.11
"ICO","resilience",103,56.73,58.88
"ICO","resilience",104,44.71,46.39
"ICO","resilience",105,83.02,79.26
"ICO","resilience",106,63.96,65
"ICO","resilience",107,71.29,68.53
"ICO","resilience",108,72.12,73.27
"ICO","resilience",110,70.85,72.06
"ICO","resilience",111,72.96,71.42
"ICO","resilience",112,60.33,61.11
"ICO","resilience",113,69.82,68.29
"ICO","resilience",114,44.94,43.91
"ICO","resilience",115,60.38,61.49
"ICO","resilience",116,58.7,57.95
"ICO","resilience",117,72.79,71.26
"ICO","resilience",118,76.35,73.28
"ICO","resilience",119,71.27,73.22
"ICO","resilience",120,71.93,72.89
"ICO","resilience",121,78.04,74.98
"ICO","resilience",122,74.45,75.35
"ICO","resilience",123,75.65,76.85
"ICO","resilience",124,75.41,76.33
"ICO","resilience",125,73.04,73.91
"ICO","resilience",126,61.44,62.92
"ICO","resilience",127,75.99,76.56
"ICO","resilience",129,64.15,65.26
"ICO","resilience",130,70.29,71.23
"ICO","resilience",131,59.09,60.1
"ICO","resilience",132,61.84,62.72
"ICO","resilience",133,58.38,59.29
"ICO","resilience",134,62.81,63.76
"ICO","resilience",135,60.89,62.03
"ICO","resilience",136,57.58,58.59
"ICO","resilience",137,60.34,61
"ICO","resilience",138,57.07,58.53
"ICO","resilience",139,45.91,47.54
"ICO","resilience",140,67.05,65.47
"ICO","resilience",141,75.56,73.89
"ICO","resilience",143,71.59,73.23
"ICO","resilience",144,76.49,74.62
"ICO","resilience",145,73.27,71.49
"ICO","resilience",146,77.07,73.35
"ICO","resilience",147,75.15,71.5
"ICO","resilience",148,54.42,53.4
"ICO","resilience",149,64.61,63.82
"ICO","resilience",150,65.67,64.79
"ICO","resilience",151,59.48,58.77
"ICO","resilience",152,72.59,72.75
"ICO","resilience",153,63.21,61.35
"ICO","resilience",154,62.77,58.96
"ICO","resilience",155,56.69,55.62
"ICO","resilience",156,79.53,77.67
"ICO","resilience",157,60.08,58.4
"ICO","resilience",158,63.75,63.08
"ICO","resilience",159,63.79,63.07
"ICO","resilience",161,75.29,71.63
"ICO","resilience",162,87.33,87.52
"ICO","resilience",163,68.31,70.18
"ICO","resilience",164,63.52,64.61
"ICO","resilience",166,58.93,60.61
"ICO","resilience",167,59.37,60.43
"ICO","resilience",168,58.07,59.7
"ICO","resilience",169,68.85,67.3
"ICO","resilience",171,63.56,64.48
"ICO","resilience",172,54.87,56.24
"ICO","resilience",173,65.8,67.24
"ICO","resilience",174,85.19,85.81
"ICO","resilience",175,85.45,86.01
"ICO","resilience",176,84.86,85.09
"ICO","resilience",177,84.69,85.2
"ICO","resilience",178,77.06,77.5
"ICO","resilience",179,78.57,79.13
"ICO","resilience",180,79.44,80.14
"ICO","resilience",181,77.91,78.77
"ICO","resilience",182,71.5,72.52
"ICO","resilience",183,72.59,73.56
"ICO","resilience",184,69.76,70.7
"ICO","resilience",185,69.53,71.15
"ICO","resilience",186,58.95,60.75
"ICO","resilience",187,68.63,69.63
"ICO","resilience",188,78.71,78.97
"ICO","resilience",189,75.34,75.98
"ICO","resilience",190,72.79,73.74
"ICO","resilience",191,52.17,53.4
"ICO","resilience",192,46.23,47.9
"ICO","resilience",193,50.07,51.01
"ICO","resilience",194,50.32,51.41
"ICO","resilience",195,54.98,55.95
"ICO","resilience",196,46.42,48.12
"ICO","resilience",197,53.99,55.01
"ICO","resilience",198,53.24,54.87
"ICO","resilience",199,45.38,46.68
"ICO","resilience",200,49.92,51.27
"ICO","resilience",202,60.13,61.03
"ICO","resilience",203,61.23,62.16
"ICO","resilience",204,55.93,56.89
"ICO","resilience",205,46.52,48.04
"ICO","resilience",206,68.19,69.09
"ICO","resilience",207,59.43,60.35
"ICO","resilience",208,77.67,78.8
"ICO","resilience",209,60.76,61.57
"ICO","resilience",210,72.23,73.76
"ICO","resilience",212,57.26,55.17
"ICO","resilience",213,41.83,NA
"ICO","resilience",214,57.72,58.49
"ICO","resilience",215,67.36,68.2
"ICO","resilience",216,61.05,61.93
"ICO","resilience",218,76.08,77.44
"ICO","resilience",219,66.92,65.64
"ICO","resilience",220,75.1,76.16
"ICO","resilience",221,72.08,70.49
"ICO","resilience",222,83.84,84.61
"ICO","resilience",223,81.96,82.69
"ICO","resilience",224,76.59,77.28
"ICO","resilience",227,76.36,74.39
"ICO","resilience",228,80.07,76.31
"ICO","resilience",231,47.06,46.04
"ICO","resilience",232,61.83,62.83
"ICO","resilience",237,46.88,45.89
"ICO","resilience",244,70.24,71.38
"ICO","resilience",245,67.05,65.52
"ICO","resilience",247,70.64,71.54
"ICO","resilience",248,67.34,65.8
"ICO","resilience",249,71.42,68.36
"ICO","resilience",250,76.26,73.19
"LIV","resilience",1,61.59,61.59
"LIV","resilience",2,61.59,61.59
"LIV","resilience",3,61.59,61.59
"LIV","resilience",4,61.59,61.59
"LIV","resilience",5,52.99,52.99
"LIV","resilience",6,46.29,46.29
"LIV","resilience",7,38.27,38.27
"LIV","resilience",8,42.32,42.32
"LIV","resilience",9,41.73,41.73
"LIV","resilience",10,52.57,52.57
"LIV","resilience",11,52.05,52.05
"LIV","resilience",12,60.43,60.43
"LIV","resilience",13,57.18,57.18
"LIV","resilience",14,70.62,70.62
"LIV","resilience",15,53.07,53.07
"LIV","resilience",16,60.13,60.13
"LIV","resilience",17,37.02,37.02
"LIV","resilience",18,40.89,40.89
"LIV","resilience",19,48.23,48.23
"LIV","resilience",20,59.36,59.36
"LIV","resilience",21,36.16,36.16
"LIV","resilience",24,35.85,35.85
"LIV","resilience",25,54.96,54.96
"LIV","resilience",26,48.55,48.55
"LIV","resilience",28,62.05,62.05
"LIV","resilience",29,46.05,46.05
"LIV","resilience",30,46.05,46.05
"LIV","resilience",31,47.59,47.59
"LIV","resilience",32,44.46,44.46
"LIV","resilience",33,46.05,46.05
"LIV","resilience",34,46.05,46.05
"LIV","resilience",35,46.05,46.05
"LIV","resilience",36,46.05,46.05
"LIV","resilience",37,53.74,53.74
"LIV","resilience",38,61.94,61.94
"LIV","resilience",39,48.69,48.69
"LIV","resilience",40,51.84,51.84
"LIV","resilience",41,28.75,28.75
"LIV","resilience",42,47.98,47.98
"LIV","resilience",43,43.29,43.29
"LIV","resilience",44,31.67,31.67
"LIV","resilience",45,36.68,36.68
"LIV","resilience",46,41.56,41.56
"LIV","resilience",47,52.24,52.24
"LIV","resilience",48,57.74,57.74
"LIV","resilience",49,34.12,34.12
"LIV","resilience",50,65.74,65.74
"LIV","resilience",51,37.65,37.65
"LIV","resilience",52,45.97,45.97
"LIV","resilience",53,53.17,53.17
"LIV","resilience",54,63.04,63.04
"LIV","resilience",55,43.45,43.45
"LIV","resilience",56,58.45,58.45
"LIV","resilience",57,43.45,43.45
"LIV","resilience",58,46.55,46.55
"LIV","resilience",59,53.65,53.65
"LIV","resilience",60,46.31,46.31
"LIV","resilience",61,54.52,54.52
"LIV","resilience",62,54.23,54.23
"LIV","resilience",63,44.73,44.73
"LIV","resilience",64,36.54,36.54
"LIV","resilience",65,45.3,45.3
"LIV","resilience",66,50.12,50.12
"LIV","resilience",67,23.23,23.23
"LIV","resilience",68,50.74,50.74
"LIV","resilience",69,46.83,46.83
"LIV","resilience",70,56.44,56.44
"LIV","resilience",71,38.28,38.28
"LIV","resilience",72,57.36,57.36
"LIV","resilience",73,46.15,46.15
"LIV","resilience",74,48.9,48.9
"LIV","resilience",75,31.62,31.62
"LIV","resilience",76,37.39,37.39
"LIV","resilience",77,43.24,43.24
"LIV","resilience",78,33.39,33.39
"LIV","resilience",79,44.35,44.35
"LIV","resilience",80,43.72,43.72
"LIV","resilience",81,47.38,47.38
"LIV","resilience",82,40.29,40.29
"LIV","resilience",84,30.54,30.54
"LIV","resilience",85,50.41,50.41
"LIV","resilience",86,50.41,50.41
"LIV","resilience",88,50.41,50.41
"LIV","resilience",89,39.64,39.64
"LIV","resilience",90,53.93,53.93
"LIV","resilience",91,46.4,46.4
"LIV","resilience",92,46.4,46.4
"LIV","resilience",93,46.4,46.4
"LIV","resilience",94,55.64,55.64
"LIV","resilience",95,50.41,50.41
"LIV","resilience",96,26.83,26.83
"LIV","resilience",97,33.4,33.4
"LIV","resilience",98,35.61,35.61
"LIV","resilience",99,38.75,38.75
"LIV","resilience",100,30.33,30.33
"LIV","resilience",101,40.56,40.56
"LIV","resilience",102,56.67,56.67
"LIV","resilience",103,50.81,50.81
"LIV","resilience",104,24.54,24.54
"LIV","resilience",105,68.78,68.78
"LIV","resilience",106,41.68,41.68
"LIV","resilience",107,55.22,55.22
"LIV","resilience",108,46.13,46.13
"LIV","resilience",110,41.21,41.21
"LIV","resilience",111,47.92,47.92
"LIV","resilience",112,35.12,35.12
"LIV","resilience",113,45.42,45.42
"LIV","resilience",114,24.54,24.54
"LIV","resilience",115,37.25,37.25
"LIV","resilience",116,43.55,43.55
"LIV","resilience",117,47.92,47.92
"LIV","resilience",118,47.66,47.66
"LIV","resilience",119,46.93,46.93
"LIV","resilience",120,46.81,46.81
"LIV","resilience",121,47.92,47.92
"LIV","resilience",122,48.02,48.02
"LIV","resilience",123,52.63,52.63
"LIV","resilience",124,55.03,55.03
"LIV","resilience",125,56.14,56.14
"LIV","resilience",126,36.12,36.12
"LIV","resilience",127,57.53,57.53
"LIV","resilience",129,55.04,55.04
"LIV","resilience",130,42.24,42.24
"LIV","resilience",131,53.32,53.32
"LIV","resilience",132,34.85,34.85
"LIV","resilience",133,48.51,48.51
"LIV","resilience",134,52.88,52.88
"LIV","resilience",135,47.73,47.73
"LIV","resilience",136,40.14,40.14
"LIV","resilience",137,57.44,57.44
"LIV","resilience",138,55.61,55.61
"LIV","resilience",139,37.9,37.9
"LIV","resilience",140,53.81,53.81
"LIV","resilience",141,52.96,52.96
"LIV","resilience",143,63.65,63.65
"LIV","resilience",144,69.84,69.84
"LIV","resilience",145,50.4,50.4
"LIV","resilience",146,57.29,57.29
"LIV","resilience",147,49.38,49.38
"LIV","resilience",148,74.43,74.43
"LIV","resilience",149,60.43,60.43
"LIV","resilience",150,60.43,60.43
"LIV","resilience",151,57.37,57.37
"LIV","resilience",152,46.99,46.99
"LIV","resilience",153,52.77,52.77
"LIV","resilience",154,49.2,49.2
"LIV","resilience",155,58.55,58.55
"LIV","resilience",156,63.6,63.6
"LIV","resilience",157,74.43,74.43
"LIV","resilience",158,60.61,60.61
"LIV","resilience",159,60.43,60.43
"LIV","resilience",161,49.38,49.38
"LIV","resilience",162,63.89,63.89
"LIV","resilience",163,51.14,51.14
"LIV","resilience",164,47.88,47.88
"LIV","resilience",166,44.39,44.39
"LIV","resilience",167,48.19,48.19
"LIV","resilience",168,46.44,46.44
"LIV","resilience",169,42.33,42.33
"LIV","resilience",171,37.51,37.51
"LIV","resilience",172,49.85,49.85
"LIV","resilience",173,52.91,52.91
"LIV","resilience",174,66.72,66.72
"LIV","resilience",175,54.15,54.15
"LIV","resilience",176,54.36,54.36
"LIV","resilience",177,57.23,57.23
"LIV","resilience",178,53.12,53.12
"LIV","resilience",179,55.35,55.35
"LIV","resilience",180,53.71,53.71
"LIV","resilience",181,50.89,50.89
"LIV","resilience",182,47.88,47.88
"LIV","resilience",183,44.76,44.76
"LIV","resilience",184,41.04,41.04
"LIV","resilience",185,52,52
"LIV","resilience",186,40.82,40.82
"LIV","resilience",187,50.48,50.48
"LIV","resilience",188,44.31,44.31
"LIV","resilience",189,60.91,60.91
"LIV","resilience",190,62.63,62.63
"LIV","resilience",191,43.11,43.11
"LIV","resilience",192,28.83,28.83
"LIV","resilience",193,35.29,35.29
"LIV","resilience",194,22.08,22.08
"LIV","resilience",195,61.14,61.14
"LIV","resilience",196,33.42,33.42
"LIV","resilience",197,55.46,55.46
"LIV","resilience",198,46,46
"LIV","resilience",199,23.09,23.09
"LIV","resilience",200,43.37,43.37
"LIV","resilience",202,43.56,43.56
"LIV","resilience",203,47.97,47.97
"LIV","resilience",204,42.76,42.76
"LIV","resilience",205,29.88,29.88
"LIV","resilience",206,60.75,60.75
"LIV","resilience",207,33.37,33.37
"LIV","resilience",208,54.68,54.68
"LIV","resilience",209,63.7,63.7
"LIV","resilience",210,57.3,57.3
"LIV","resilience",212,74.43,74.43
"LIV","resilience",214,48.93,48.93
"LIV","resilience",215,44.54,44.54
"LIV","resilience",216,52.02,52.02
"LIV","resilience",218,63.33,63.33
"LIV","resilience",219,50.06,50.06
"LIV","resilience",220,40.51,40.51
"LIV","resilience",221,56.46,56.46
"LIV","resilience",222,59.99,59.99
"LIV","resilience",223,71.35,71.35
"LIV","resilience",224,64.77,64.77
"LIV","resilience",227,51.91,51.91
"LIV","resilience",228,51.91,51.91
"LIV","resilience",231,36.75,36.75
"LIV","resilience",232,35.37,35.37
"LIV","resilience",237,42.26,42.26
"LIV","resilience",244,40.51,40.51
"LIV","resilience",245,40.51,40.51
"LIV","resilience",247,58.51,58.51
"LIV","resilience",248,40.51,40.51
"LIV","resilience",249,40.51,40.51
"LIV","resilience",250,44.14,44.14
"LSP","resilience",1,90.64,90.64
"LSP","resilience",2,90.64,90.64
"LSP","resilience",3,90.64,90.64
"LSP","resilience",4,90.64,90.64
"LSP","resilience",5,62.67,62.66
"LSP","resilience",6,57.2,55.69
"LSP","resilience",7,69.38,69.76
"LSP","resilience",8,68.21,66.89
"LSP","resilience",9,50.85,50.85
"LSP","resilience",10,50.32,50.32
"LSP","resilience",11,49.52,49.52
"LSP","resilience",12,42.66,42.22
"LSP","resilience",13,37.52,37.08
"LSP","resilience",14,82.73,83.02
"LSP","resilience",15,69.54,70.3
"LSP","resilience",16,90.64,90.64
"LSP","resilience",17,43.74,43.74
"LSP","resilience",18,43.98,43.98
"LSP","resilience",19,50.4,50.4
"LSP","resilience",20,77.98,79.49
"LSP","resilience",21,46.72,46.53
"LSP","resilience",24,65.37,66.13
"LSP","resilience",25,67.47,68.98
"LSP","resilience",26,71.5,71.5
"LSP","resilience",28,57.87,56.54
"LSP","resilience",29,79.71,80.38
"LSP","resilience",30,79.71,80.38
"LSP","resilience",31,76.02,76.4
"LSP","resilience",32,77.33,78
"LSP","resilience",33,79.71,80.38
"LSP","resilience",34,79.71,80.38
"LSP","resilience",35,79.71,80.38
"LSP","resilience",36,79.71,80.38
"LSP","resilience",37,80.81,81.56
"LSP","resilience",38,84.15,84.58
"LSP","resilience",39,46.41,46.41
"LSP","resilience",40,71.47,71.47
"LSP","resilience",41,67.54,68.29
"LSP","resilience",42,64.6,65.36
"LSP","resilience",43,68.27,68.27
"LSP","resilience",44,27.69,27.69
"LSP","resilience",45,47.13,47.32
"LSP","resilience",46,49.34,47.06
"LSP","resilience",47,36.66,36.66
"LSP","resilience",48,51.32,51.32
"LSP","resilience",49,33.85,33.85
"LSP","resilience",50,70.8,71.18
"LSP","resilience",51,49.28,49.28
"LSP","resilience",52,48.88,48.88
"LSP","resilience",53,56.93,59.2
"LSP","resilience",54,74.47,76.74
"LSP","resilience",55,81.16,82.3
"LSP","resilience",56,64.03,61
"LSP","resilience",57,81.16,82.3
"LSP","resilience",58,76.29,78.57
"LSP","resilience",59,87.54,87.92
"LSP","resilience",60,82.3,84.17
"LSP","resilience",61,60.2,60.01
"LSP","resilience",62,71.55,71.55
"LSP","resilience",63,29.66,29.71
"LSP","resilience",64,60.13,58.05
"LSP","resilience",65,67.74,68.12
"LSP","resilience",66,69.7,70.84
"LSP","resilience",67,34.98,34.98
"LSP","resilience",68,79.83,82.1
"LSP","resilience",69,78.64,79.78
"LSP","resilience",70,80.16,82.06
"LSP","resilience",71,51.23,51.23
"LSP","resilience",72,64.51,64.32
"LSP","resilience",73,61.06,63.34
"LSP","resilience",74,52.06,52.06
"LSP","resilience",75,62.17,64.06
"LSP","resilience",76,73.08,73.46
"LSP","resilience",77,48.48,47.53
"LSP","resilience",78,67.81,67.81
"LSP","resilience",79,75.49,77.39
"LSP","resilience",80,75.82,76.57
"LSP","resilience",81,83.83,84.21
"LSP","resilience",82,65.93,68.2
"LSP","resilience",84,53.58,53.77
"LSP","resilience",85,85.91,86.44
"LSP","resilience",86,85.91,86.44
"LSP","resilience",88,85.91,86.44
"LSP","resilience",89,85.91,86.44
"LSP","resilience",90,63.65,59.86
"LSP","resilience",91,83.49,84.03
"LSP","resilience",92,83.49,84.03
"LSP","resilience",93,83.49,84.03
"LSP","resilience",94,90.64,90.64
"LSP","resilience",95,85.91,86.44
"LSP","resilience",96,58.43,57.48
"LSP","resilience",97,59.13,61.78
"LSP","resilience",98,56.27,59.3
"LSP","resilience",99,64.78,67.06
"LSP","resilience",100,46.07,43.8
"LSP","resilience",101,72.83,74.72
"LSP","resilience",102,63.65,59.86
"LSP","resilience",103,45.79,45.79
"LSP","resilience",104,36.94,36.94
"LSP","resilience",105,93.11,93.11
"LSP","resilience",106,72.35,73.49
"LSP","resilience",107,67.13,66.69
"LSP","resilience",108,76.89,77.16
"LSP","resilience",110,71.4,71.21
"LSP","resilience",111,79.58,79.85
"LSP","resilience",112,67.88,68.26
"LSP","resilience",113,75.82,76.09
"LSP","resilience",114,39.36,39.36
"LSP","resilience",115,57.95,58.52
"LSP","resilience",116,46.18,46.45
"LSP","resilience",117,79.58,79.85
"LSP","resilience",118,79.19,79.46
"LSP","resilience",119,58.54,58.54
"LSP","resilience",120,79.68,80.81
"LSP","resilience",121,79.58,79.85
"LSP","resilience",122,81.64,82.4
"LSP","resilience",123,76.82,78.71
"LSP","resilience",124,86.43,86.43
"LSP","resilience",125,76.78,77.53
"LSP","resilience",126,57.76,55.49
"LSP","resilience",127,75.96,74.26
"LSP","resilience",129,69.36,67.28
"LSP","resilience",130,80.28,80.66
"LSP","resilience",131,55.47,56.04
"LSP","resilience",132,67.39,68.9
"LSP","resilience",133,68.17,68.17
"LSP","resilience",134,68.89,70.41
"LSP","resilience",135,66.04,64.33
"LSP","resilience",136,65.4,66.54
"LSP","resilience",137,66.94,67.7
"LSP","resilience",138,53.23,51.33
"LSP","resilience",139,36.88,36.88
"LSP","resilience",140,73.2,73.46
"LSP","resilience",141,85.99,88.27
"LSP","resilience",143,64.73,64.73
"LSP","resilience",144,93.11,93.11
"LSP","resilience",145,82.15,84.42
"LSP","resilience",146,80.51,78.67
"LSP","resilience",147,78.09,76.26
"LSP","resilience",148,49.44,49.44
"LSP","resilience",149,42.66,42.22
"LSP","resilience",150,42.66,42.22
"LSP","resilience",151,37.82,37.37
"LSP","resilience",152,72.58,70.49
"LSP","resilience",153,76.81,76.81
"LSP","resilience",154,71.45,71.45
"LSP","resilience",155,51.15,51.15
"LSP","resilience",156,93.06,93.06
"LSP","resilience",157,49.44,49.44
"LSP","resilience",158,42.66,42.22
"LSP","resilience",159,42.66,42.22
"LSP","resilience",161,78.09,76.26
"LSP","resilience",162,93.06,93.06
"LSP","resilience",163,46.19,43.16
"LSP","resilience",164,62.11,57.95
"LSP","resilience",166,50.22,50.22
"LSP","resilience",167,65.32,67.21
"LSP","resilience",168,49.43,49.43
"LSP","resilience",169,77.23,77.07
"LSP","resilience",171,72.46,73.22
"LSP","resilience",172,55.47,52.44
"LSP","resilience",173,64.55,62.28
"LSP","resilience",174,91.19,91.95
"LSP","resilience",175,85.99,88.27
"LSP","resilience",176,88.53,88.91
"LSP","resilience",177,87.27,88.79
"LSP","resilience",178,78.81,80.32
"LSP","resilience",179,85.44,85.82
"LSP","resilience",180,88.99,88.99
"LSP","resilience",181,88.02,88.4
"LSP","resilience",182,76.29,78.57
"LSP","resilience",183,81.16,82.3
"LSP","resilience",184,73.16,75.43
"LSP","resilience",185,59.45,59.45
"LSP","resilience",186,44.39,46.26
"LSP","resilience",187,74.77,76.29
"LSP","resilience",188,81.27,82.03
"LSP","resilience",189,80.98,81.74
"LSP","resilience",190,79,80.14
"LSP","resilience",191,50.72,50.91
"LSP","resilience",192,36.44,36.44
"LSP","resilience",193,54.22,52.51
"LSP","resilience",194,56.35,58.62
"LSP","resilience",195,65.02,65.4
"LSP","resilience",196,38.51,38.51
"LSP","resilience",197,62.27,63.41
"LSP","resilience",198,45.12,45.12
"LSP","resilience",199,46.24,46.43
"LSP","resilience",200,50.12,50.69
"LSP","resilience",202,65.92,67.44
"LSP","resilience",203,71.5,71.5
"LSP","resilience",204,61.28,62.79
"LSP","resilience",205,44.69,42.04
"LSP","resilience",206,77.75,78.13
"LSP","resilience",207,66.44,67.58
"LSP","resilience",208,82.47,85.12
"LSP","resilience",209,68.52,68.9
"LSP","resilience",210,69.88,67.6
"LSP","resilience",212,49.44,49.44
"LSP","resilience",214,65.92,65.92
"LSP","resilience",215,71.13,71.89
"LSP","resilience",216,71.48,71.48
"LSP","resilience",218,75.07,72.04
"LSP","resilience",219,70.66,67.63
"LSP","resilience",220,72.91,73.18
"LSP","resilience",221,77.16,77.43
"LSP","resilience",222,90.76,91.52
"LSP","resilience",223,93.11,93.11
"LSP","resilience",224,86.74,86.74
"LSP","resilience",227,88.99,88.99
"LSP","resilience",228,88.99,88.99
"LSP","resilience",231,42.16,42.16
"LSP","resilience",232,47.58,47.58
"LSP","resilience",237,42.16,42.16
"LSP","resilience",244,72.91,73.18
"LSP","resilience",245,72.91,73.18
"LSP","resilience",247,80.33,80.71
"LSP","resilience",248,72.91,73.18
"LSP","resilience",249,72.91,73.18
"LSP","resilience",250,78.36,78.63
"MAR","resilience",1,90.25,90.38
"MAR","resilience",2,90.25,90.38
"MAR","resilience",3,90.25,90.38
"MAR","resilience",4,90.25,90.38
"MAR","resilience",5,62.79,62.74
"MAR","resilience",6,62.03,58.91
"MAR","resilience",7,70.52,70.52
"MAR","resilience",8,67.36,66.32
"MAR","resilience",9,50.85,50.85
"MAR","resilience",10,50.32,50.32
"MAR","resilience",11,49.52,49.52
"MAR","resilience",12,42.38,42.03
"MAR","resilience",13,37.24,36.89
"MAR","resilience",14,76.56,72.6
"MAR","resilience",15,59.29,55.52
"MAR","resilience",16,85.76,82.84
"MAR","resilience",17,43.74,43.74
"MAR","resilience",18,43.98,43.98
"MAR","resilience",19,50.4,50.4
"MAR","resilience",20,74.22,71.74
"MAR","resilience",21,44.27,44.4
"MAR","resilience",24,53.06,48.48
"MAR","resilience",25,63.52,59.26
"MAR","resilience",26,64.11,60.09
"MAR","resilience",28,48.68,50.42
"MAR","resilience",29,75.1,77.3
"MAR","resilience",30,75.1,77.3
"MAR","resilience",31,72.99,74.38
"MAR","resilience",32,72.71,74.92
"MAR","resilience",33,75.1,77.3
"MAR","resilience",34,75.1,77.3
"MAR","resilience",35,75.1,77.3
"MAR","resilience",36,75.1,77.3
"MAR","resilience",37,78.91,80.3
"MAR","resilience",38,83.22,83.96
"MAR","resilience",39,46.41,46.41
"MAR","resilience",40,64.59,60.47
"MAR","resilience",41,61.47,64.25
"MAR","resilience",42,56.04,51.21
"MAR","resilience",43,63.06,64.8
"MAR","resilience",44,27.69,27.69
"MAR","resilience",45,43.53,44.92
"MAR","resilience",46,42.52,42.52
"MAR","resilience",47,36.66,36.66
"MAR","resilience",48,51.32,51.32
"MAR","resilience",49,33.85,33.85
"MAR","resilience",50,59.12,56.44
"MAR","resilience",51,49.28,49.28
"MAR","resilience",52,48.88,48.88
"MAR","resilience",53,52.81,50
"MAR","resilience",54,68.78,72.95
"MAR","resilience",55,79.33,76.19
"MAR","resilience",56,55.98,55.63
"MAR","resilience",57,79.33,76.19
"MAR","resilience",58,76.39,73.19
"MAR","resilience",59,81.38,83.81
"MAR","resilience",60,84.49,85.62
"MAR","resilience",61,59.63,59.63
"MAR","resilience",62,66.1,62.82
"MAR","resilience",63,27.04,27.97
"MAR","resilience",64,48.67,50.41
"MAR","resilience",65,67.84,68.19
"MAR","resilience",66,60.82,58.03
"MAR","resilience",67,34.98,34.98
"MAR","resilience",68,79.36,81.79
"MAR","resilience",69,78.92,79.97
"MAR","resilience",70,80.64,82.37
"MAR","resilience",71,51.23,51.23
"MAR","resilience",72,59.77,61.16
"MAR","resilience",73,56.53,53.46
"MAR","resilience",74,52.06,52.06
"MAR","resilience",75,56.6,54.02
"MAR","resilience",76,63.96,60.73
"MAR","resilience",77,41.47,42.86
"MAR","resilience",78,59.48,62.25
"MAR","resilience",79,79.09,79.79
"MAR","resilience",80,71.82,68.47
"MAR","resilience",81,79.76,81.5
"MAR","resilience",82,66.5,68.58
"MAR","resilience",84,49.99,51.37
"MAR","resilience",85,84.33,85.39
"MAR","resilience",86,84.33,85.39
"MAR","resilience",88,84.33,85.39
"MAR","resilience",89,84.33,85.39
"MAR","resilience",90,57.53,57.34
"MAR","resilience",91,81.92,82.98
"MAR","resilience",92,81.92,82.98
"MAR","resilience",93,81.92,82.98
"MAR","resilience",94,90.25,90.38
"MAR","resilience",95,84.33,85.39
"MAR","resilience",96,50.38,52.11
"MAR","resilience",97,55.62,59.44
"MAR","resilience",98,52.86,57.03
"MAR","resilience",99,61.18,64.66
"MAR","resilience",100,39.25,39.25
"MAR","resilience",101,66.32,62.76
"MAR","resilience",102,57.53,57.34
"MAR","resilience",103,45.79,45.79
"MAR","resilience",104,36.94,36.94
"MAR","resilience",105,86.27,83.84
"MAR","resilience",106,63.26,67.43
"MAR","resilience",107,66.85,66.5
"MAR","resilience",108,74.43,75.52
"MAR","resilience",110,71.87,71.53
"MAR","resilience",111,77.11,78.2
"MAR","resilience",112,61.73,64.16
"MAR","resilience",113,73.36,74.45
"MAR","resilience",114,39.36,39.36
"MAR","resilience",115,61.74,61.04
"MAR","resilience",116,43.72,44.81
"MAR","resilience",117,77.11,78.2
"MAR","resilience",118,76.72,77.81
"MAR","resilience",119,58.54,58.54
"MAR","resilience",120,71.63,75.45
"MAR","resilience",121,77.11,78.2
"MAR","resilience",122,79.75,81.14
"MAR","resilience",123,74.17,76.95
"MAR","resilience",124,79.14,81.57
"MAR","resilience",125,67.59,71.41
"MAR","resilience",126,50.94,50.94
"MAR","resilience",127,65.64,67.38
"MAR","resilience",129,62.07,59.78
"MAR","resilience",130,73.09,69.75
"MAR","resilience",131,49.68,47.68
"MAR","resilience",132,62.04,59.02
"MAR","resilience",133,54.53,49.26
"MAR","resilience",134,67.19,69.27
"MAR","resilience",135,57.33,55.17
"MAR","resilience",136,52.36,46.65
"MAR","resilience",137,57.34,53.97
"MAR","resilience",138,51.71,52.13
"MAR","resilience",139,38.13,38.88
"MAR","resilience",140,70.73,71.82
"MAR","resilience",141,86.55,83.63
"MAR","resilience",143,69.2,71.88
"MAR","resilience",144,86.27,83.84
"MAR","resilience",145,82.71,79.79
"MAR","resilience",146,76.84,76.22
"MAR","resilience",147,74.42,73.81
"MAR","resilience",148,48.33,47.67
"MAR","resilience",149,42.38,42.03
"MAR","resilience",150,42.38,42.03
"MAR","resilience",151,37.53,37.18
"MAR","resilience",152,68.41,67.71
"MAR","resilience",153,66.4,64.73
"MAR","resilience",154,61.04,59.37
"MAR","resilience",155,49.9,49.15
"MAR","resilience",156,82.65,80.98
"MAR","resilience",157,48.33,47.67
"MAR","resilience",158,42.38,42.03
"MAR","resilience",159,42.38,42.03
"MAR","resilience",161,74.42,73.81
"MAR","resilience",162,82.65,80.98
"MAR","resilience",163,51.2,54.66
"MAR","resilience",164,52.74,52.11
"MAR","resilience",166,50.22,50.22
"MAR","resilience",167,58.5,62.67
"MAR","resilience",168,49.43,49.43
"MAR","resilience",169,71.92,73.53
"MAR","resilience",171,65.05,62.98
"MAR","resilience",172,47.52,46.96
"MAR","resilience",173,58.78,58.43
"MAR","resilience",174,86.38,83.8
"MAR","resilience",175,86.55,83.63
"MAR","resilience",176,83.2,81.83
"MAR","resilience",177,87.23,84.48
"MAR","resilience",178,74.08,71.43
"MAR","resilience",179,81.69,78.75
"MAR","resilience",180,81.92,79.76
"MAR","resilience",181,84.26,81.74
